id;depart;arrivee;OnD;list_airports;alpha;list_flights
142;28;36;142;[];0.7009766877633234;[]
143;28;37;143;[];0.9744643526525867;[]
144;28;38;144;[];0.7031324251840703;[]
145;28;39;145;[];0.7674012455962749;[]
146;29;32;146;[];0.8888757323664653;[]
147;29;33;147;[];0.07434957275901133;[]
148;29;34;148;[];0.5432129736220266;[]
149;29;35;149;[];0.3557462686698669;[]
150;29;36;150;[];0.767697832144929;[]
151;29;37;151;[];0.6519485206651472;[]
152;29;38;152;[];0.4383898807737292;[]
153;29;39;153;[];0.1095264379339449;[]
154;30;32;154;[];0.6879674943140321;[]
155;30;33;155;[];0.6997063563624126;[]
156;30;34;156;[];0.06757695420627319;[]
157;30;35;157;[];0.2784550601072173;[]
158;30;36;158;[];0.7640384930885793;[]
159;30;37;159;[];0.4620119851391795;[]
160;30;38;160;[];0.45152942027332577;[]
161;30;39;161;[];0.488267689752784;[]
162;31;32;162;[];0.7460622871584224;[]
163;31;33;163;[];0.5655269245618584;[]
164;31;34;164;[];0.7989250400355092;[]
165;31;35;165;[];0.4424381909655126;[]
166;31;36;166;[];0.5637548931735272;[]
167;31;37;167;[];0.30995660967432026;[]
168;31;38;168;[];0.4188664010343497;[]
169;31;39;169;[];0.07300128958425;[]
170;32;40;170;[];0.10835976111507217;[]
171;32;41;171;[];0.7906439904612936;[]
172;32;42;172;[];0.6564932239019274;[]
173;32;43;173;[];0.887708670055773;[]
174;32;44;174;[];0.16490186471001178;[]
175;33;40;175;[];0.24516139100892498;[]
176;33;41;176;[];0.42204533897656304;[]
177;33;42;177;[];0.7919577511917433;[]
178;33;43;178;[];0.21368373336890167;[]
179;33;44;179;[];0.41064419812726216;[]
180;34;40;180;[];0.27829112121118316;[]
181;34;41;181;[];0.12075688461166312;[]
182;34;42;182;[];0.8201357571540404;[]
183;34;43;183;[];0.7784567224554209;[]
184;34;44;184;[];0.867799823302172;[]
185;35;40;185;[];0.15092521259870417;[]
186;35;41;186;[];0.7454747604413097;[]
187;35;42;187;[];0.629185000819187;[]
188;35;43;188;[];0.32031134644064774;[]
189;35;44;189;[];0.6276754861397802;[]
190;36;40;190;[];0.6763367418232178;[]
191;36;41;191;[];0.6678486077964234;[]
192;36;42;192;[];0.9519371153185376;[]
193;36;43;193;[];0.7096183864089798;[]
194;36;44;194;[];0.624637021700506;[]
195;37;40;195;[];0.30811393947325416;[]
196;37;41;196;[];0.69816387935173;[]
197;37;42;197;[];0.3507899312188849;[]
198;37;43;198;[];0.2070532647099228;[]
199;37;44;199;[];0.5625052327189879;[]
200;38;40;200;[];0.9259393518631884;[]
201;38;41;201;[];0.8176294236847932;[]
202;38;42;202;[];0.3326736226210796;[]
203;38;43;203;[];0.6137848159019894;[]
204;38;44;204;[];0.607809453734647;[]
205;39;40;205;[];0.7215826606321087;[]
206;39;41;206;[];0.5103678118761035;[]
207;39;42;207;[];0.1544984805398224;[]
208;39;43;208;[];0.37090390477983015;[]
209;39;44;209;[];0.7122052349504682;[]
210;40;45;210;[];0.08418015887452168;[]
211;40;46;211;[];0.4179334866656368;[]
212;40;47;212;[];0.4173077040204354;[]
213;40;48;213;[];0.548212956488531;[]
214;40;49;214;[];0.4114846810834756;[]
215;40;50;215;[];0.3641431807957718;[]
216;40;51;216;[];0.8735010982225615;[]
217;40;52;217;[];0.7851588584530707;[]
218;41;45;218;[];0.7664369039958829;[]
219;41;46;219;[];0.3311179616556843;[]
220;41;47;220;[];0.4938629637913621;[]
221;41;48;221;[];0.636791979408502;[]
222;41;49;222;[];0.2113839359178442;[]
223;41;50;223;[];0.26114739853591673;[]
224;41;51;224;[];0.38555822008598883;[]
225;41;52;225;[];0.10199607593998561;[]
226;42;45;226;[];0.8122389081127004;[]
227;42;46;227;[];0.6476194901089358;[]
228;42;47;228;[];0.6157569131222138;[]
229;42;48;229;[];0.5998218542627549;[]
230;42;49;230;[];0.09234352424306258;[]
231;42;50;231;[];0.5913387222379052;[]
232;42;51;232;[];0.2870247683016216;[]
233;42;52;233;[];0.7701566008656378;[]
234;43;45;234;[];0.715244659537033;[]
235;43;46;235;[];0.7019500236967944;[]
236;43;47;236;[];0.2624784362541128;[]
237;43;48;237;[];0.7397168883456324;[]
238;43;49;238;[];0.2206031344429551;[]
239;43;50;239;[];0.5231482214336007;[]
240;43;51;240;[];0.9028733964679811;[]
241;43;52;241;[];0.9438282438298089;[]
242;44;45;242;[];0.5433979695076356;[]
243;44;46;243;[];0.2387747705769061;[]
244;44;47;244;[];0.46918526852371034;[]
245;44;48;245;[];0.20496698214140352;[]
246;44;49;246;[];0.5921276306649625;[]
247;44;50;247;[];0.6566167342397127;[]
248;44;51;248;[];0.6322699022738423;[]
249;44;52;249;[];0.42051274990882104;[]
250;45;53;250;[];0.8746877419908028;[]
251;45;54;251;[];0.7932478591871981;[]
252;45;55;252;[];0.47844055057698487;[]
253;45;56;253;[];0.2078902137544807;[]
254;45;57;254;[];0.4663356679391151;[]
255;46;53;255;[];0.1316842796945199;[]
256;46;54;256;[];0.8854985301853366;[]
257;46;55;257;[];0.6607871440251261;[]
258;46;56;258;[];0.29289687741258263;[]
259;46;57;259;[];0.576727284999085;[]
260;47;53;260;[];0.9871462697683089;[]
261;47;54;261;[];0.9266856190325039;[]
262;47;55;262;[];0.171341784741176;[]
263;47;56;263;[];0.5099985503995224;[]
264;47;57;264;[];0.24380759401055885;[]
265;48;53;265;[];0.019365821559092833;[]
266;48;54;266;[];0.6693569363503937;[]
267;48;55;267;[];0.525534905580022;[]
268;48;56;268;[];0.06625463762188577;[]
269;48;57;269;[];0.740221020248897;[]
270;49;53;270;[];0.6550448503876201;[]
271;49;54;271;[];0.955646591878802;[]
272;49;55;272;[];0.4432048378926299;[]
273;49;56;273;[];0.6732620069629625;[]
274;49;57;274;[];0.8106074486334889;[]
275;50;53;275;[];0.7970538345687526;[]
276;50;54;276;[];0.024809040085559397;[]
277;50;55;277;[];0.9829095859771859;[]
278;50;56;278;[];0.30619938231474797;[]
279;50;57;279;[];0.16494878612256691;[]
280;51;53;280;[];0.5988108628946525;[]
281;51;54;281;[];0.8293686825564226;[]
282;51;55;282;[];0.17436686820757608;[]
283;51;56;283;[];0.8923539827177827;[]
284;51;57;284;[];0.03702091401040297;[]
285;52;53;285;[];0.14283657575691677;[]
286;52;54;286;[];0.48502895846344685;[]
287;52;55;287;[];0.7589874923231144;[]
288;52;56;288;[];0.033798850292915406;[]
289;52;57;289;[];0.7853621999998015;[]
290;53;58;290;[];0.6028856131276097;[]
291;53;59;291;[];0.230888644708392;[]
292;53;60;292;[];0.8558979666392736;[]
293;53;61;293;[];0.09198187933434698;[]
294;54;58;294;[];0.33341067486347353;[]
295;54;59;295;[];0.8111563457832016;[]
296;54;60;296;[];0.5045897855909258;[]
297;54;61;297;[];0.799320186774539;[]
298;55;58;298;[];0.702261793794499;[]
299;55;59;299;[];0.8159070722064317;[]
300;55;60;300;[];0.18139891078940829;[]
301;55;61;301;[];0.21387396786501212;[]
302;56;58;302;[];0.2665657542006332;[]
303;56;59;303;[];0.11169726086703613;[]
304;56;60;304;[];0.4609658655645339;[]
305;56;61;305;[];0.9882476953001593;[]
306;57;58;306;[];0.9201310393414035;[]
307;57;59;307;[];0.1424697096773282;[]
308;57;60;308;[];0.13824168914823054;[]
309;57;61;309;[];0.1407067883069928;[]
310;58;62;310;[];0.36828735615738495;[]
311;58;63;311;[];0.1834463577790475;[]
312;58;64;312;[];0.031113556052580815;[]
313;58;65;313;[];0.7171869998039484;[]
314;58;66;314;[];0.8811020950863768;[]
315;58;67;315;[];0.3198075034084349;[]
316;58;68;316;[];0.9154490071012436;[]
317;59;62;317;[];0.32315852219790697;[]
318;59;63;318;[];0.9985366515178187;[]
319;59;64;319;[];0.687756219409823;[]
320;59;65;320;[];0.8187865346465466;[]
321;59;66;321;[];0.5399098002918654;[]
322;59;67;322;[];0.05570478755569708;[]
323;59;68;323;[];0.824232920636393;[]
324;60;62;324;[];0.5399950802853994;[]
325;60;63;325;[];0.8090012254717227;[]
326;60;64;326;[];0.8577052722902965;[]
327;60;65;327;[];0.7109496938796;[]
328;60;66;328;[];0.09131268209364696;[]
329;60;67;329;[];0.5801691061416858;[]
330;60;68;330;[];0.41282463513015477;[]
331;61;62;331;[];0.4284947782739006;[]
332;61;63;332;[];0.7947089538226433;[]
333;61;64;333;[];0.7991593350394837;[]
334;61;65;334;[];0.33485529792891633;[]
335;61;66;335;[];0.5683371158662698;[]
336;61;67;336;[];0.7385910259919637;[]
337;61;68;337;[];0.8703850135491451;[]
338;62;69;338;[];0.07622444221532199;[]
339;62;70;339;[];0.46738737436710887;[]
340;62;71;340;[];0.31688485875057815;[]
341;62;72;341;[];0.7541455618761568;[]
342;62;73;342;[];0.11696109067014127;[]
343;62;74;343;[];0.3534321121130568;[]
344;63;69;344;[];0.10009608736402154;[]
345;63;70;345;[];0.45550382987319615;[]
346;63;71;346;[];0.6085360594277247;[]
347;63;72;347;[];0.8859409496979813;[]
348;63;73;348;[];0.3750770977494786;[]
349;63;74;349;[];0.2036866312122496;[]
350;64;69;350;[];0.04094197611171735;[]
351;64;70;351;[];0.302333817341383;[]
352;64;71;352;[];0.27066013728371274;[]
353;64;72;353;[];0.966524593967681;[]
354;64;73;354;[];0.4120175801240118;[]
355;64;74;355;[];0.648774399165849;[]
356;65;69;356;[];0.8738408925926635;[]
357;65;70;357;[];0.6240287868551009;[]
358;65;71;358;[];0.28905934953704304;[]
359;65;72;359;[];0.6430596313082473;[]
360;65;73;360;[];0.9358226408910344;[]
361;65;74;361;[];0.3770696869601866;[]
362;66;69;362;[];0.48403123476247334;[]
363;66;70;363;[];0.3942038763471629;[]
364;66;71;364;[];0.990668616544226;[]
365;66;72;365;[];0.22627235275883484;[]
366;66;73;366;[];0.1576173827240852;[]
367;66;74;367;[];0.4852621262192207;[]
368;67;69;368;[];0.7543350098428303;[]
369;67;70;369;[];0.6360909509623411;[]
370;67;71;370;[];0.22431125870816482;[]
371;67;72;371;[];0.9176122284794996;[]
372;67;73;372;[];0.6298480905085615;[]
373;67;74;373;[];0.7067093674744584;[]
374;68;69;374;[];0.9693290730117496;[]
375;68;70;375;[];0.72132560889723;[]
376;68;71;376;[];0.14542896490260437;[]
377;68;72;377;[];0.4374867060526253;[]
378;68;73;378;[];0.5901006292450515;[]
379;68;74;379;[];0.6439431512824669;[]
380;69;75;380;[];0.6007185609597436;[]
381;69;76;381;[];0.6604412250196794;[]
382;69;77;382;[];0.20020134363161546;[]
383;69;78;383;[];0.7530669346422609;[]
384;69;79;384;[];0.5699418773208582;[]
385;69;80;385;[];0.2185170708689539;[]
386;69;81;386;[];0.23068230961831704;[]
387;70;75;387;[];0.8893136714374819;[]
388;70;76;388;[];0.41682438922370113;[]
389;70;77;389;[];0.6054115932066273;[]
390;70;78;390;[];0.45377455678517364;[]
391;70;79;391;[];0.12377058153963594;[]
392;70;80;392;[];0.8441590629003419;[]
393;70;81;393;[];0.7556596912083373;[]
394;71;75;394;[];0.8346395843517662;[]
395;71;76;395;[];0.3769552430987111;[]
396;71;77;396;[];0.39877869851954206;[]
397;71;78;397;[];0.9408877356577938;[]
398;71;79;398;[];0.3540730879566931;[]
399;71;80;399;[];0.6050412640237695;[]
400;71;81;400;[];0.3853307997691038;[]
401;72;75;401;[];0.7183079580363023;[]
402;72;76;402;[];0.8322282900602469;[]
403;72;77;403;[];0.3278944349185584;[]
404;72;78;404;[];0.24836392363935933;[]
405;72;79;405;[];0.8605532804824396;[]
406;72;80;406;[];0.7078827460042665;[]
407;72;81;407;[];0.6645315517144856;[]
408;73;75;408;[];0.6056538710041195;[]
409;73;76;409;[];0.3445031440308599;[]
410;73;77;410;[];0.8079166451937503;[]
411;73;78;411;[];0.5095348307558851;[]
412;73;79;412;[];0.25529893259859837;[]
413;73;80;413;[];0.6657175565715152;[]
414;73;81;414;[];0.023252268676079213;[]
415;74;75;415;[];0.20483553093025786;[]
416;74;76;416;[];0.30255524906233267;[]
417;74;77;417;[];0.807871630948499;[]
418;74;78;418;[];0.0300583440969171;[]
419;74;79;419;[];0.9813616203128659;[]
420;74;80;420;[];0.81645471574718;[]
421;74;81;421;[];0.17484456432542572;[]
422;75;82;422;[];0.47115046124711;[]
423;75;83;423;[];0.3343419994299113;[]
424;75;84;424;[];0.17724937422779496;[]
425;75;85;425;[];0.4156156779079825;[]
426;75;86;426;[];0.49615961679608045;[]
427;75;87;427;[];0.16268451571300746;[]
428;75;88;428;[];0.5101651830343708;[]
429;75;89;429;[];0.43233546907972276;[]
430;76;82;430;[];0.011082906369835221;[]
431;76;83;431;[];0.952787576841367;[]
432;76;84;432;[];0.38828097887714574;[]
433;76;85;433;[];0.6772312693352223;[]
434;76;86;434;[];0.6591869666132926;[]
435;76;87;435;[];0.7192867028271976;[]
436;76;88;436;[];0.7460086711166822;[]
437;76;89;437;[];0.2619932363922406;[]
438;77;82;438;[];0.6485564335867271;[]
439;77;83;439;[];0.40337804737700234;[]
440;77;84;440;[];0.25356926273457336;[]
441;77;85;441;[];0.01063322287080104;[]
442;77;86;442;[];0.37020568882593285;[]
443;77;87;443;[];0.34710370229634524;[]
444;77;88;444;[];0.32573261858215363;[]
445;77;89;445;[];0.5773699281513098;[]
446;78;82;446;[];0.17619704823140392;[]
447;78;83;447;[];0.5147038896590561;[]
448;78;84;448;[];0.5811726997266426;[]
449;78;85;449;[];0.3697956526443029;[]
450;78;86;450;[];0.6471406723697122;[]
451;78;87;451;[];0.1491877224808109;[]
452;78;88;452;[];0.8451299045179821;[]
453;78;89;453;[];0.2206783381930768;[]
454;79;82;454;[];0.09794100701616615;[]
455;79;83;455;[];0.6067695785910905;[]
456;79;84;456;[];0.7766564140526906;[]
457;79;85;457;[];0.3166666734179602;[]
458;79;86;458;[];0.04396924151866144;[]
459;79;87;459;[];0.77675221303473;[]
460;79;88;460;[];0.031031495633384365;[]
461;79;89;461;[];0.6720976507485408;[]
462;80;82;462;[];0.10029768937102412;[]
463;80;83;463;[];0.9985855090246218;[]
464;80;84;464;[];0.3847220017978896;[]
465;80;85;465;[];0.4271340589468893;[]
466;80;86;466;[];0.20804125535346052;[]
467;80;87;467;[];0.8598628339836241;[]
468;80;88;468;[];0.8479808469564396;[]
469;80;89;469;[];0.4361924687465548;[]
470;81;82;470;[];0.8256272426186406;[]
471;81;83;471;[];0.07567530357155494;[]
472;81;84;472;[];0.3740059981266941;[]
473;81;85;473;[];0.3066525324407967;[]
474;81;86;474;[];0.5175000279349473;[]
475;81;87;475;[];0.5373849272543705;[]
476;81;88;476;[];0.1368809005190843;[]
477;81;89;477;[];0.875662027990922;[]
478;82;90;478;[];0.43647264922558016;[]
479;82;91;479;[];0.31479586160834017;[]
480;82;92;480;[];0.16540915260699718;[]
481;82;93;481;[];0.0025293087379474333;[]
482;82;94;482;[];0.17757764728578596;[]
483;82;95;483;[];0.19729211345557696;[]
484;82;96;484;[];0.2950388771484569;[]
485;82;97;485;[];0.9041386677559005;[]
486;83;90;486;[];0.3044009969555239;[]
487;83;91;487;[];0.7798097648883009;[]
488;83;92;488;[];0.5390596551911309;[]
489;83;93;489;[];0.7217295307211058;[]
490;83;94;490;[];0.7432627776634149;[]
491;83;95;491;[];0.7095796666883669;[]
492;83;96;492;[];0.6311800676105885;[]
493;83;97;493;[];0.1493090981951557;[]
494;84;90;494;[];0.8372391491694631;[]
495;84;91;495;[];0.2808334663896326;[]
496;84;92;496;[];0.5946624423851139;[]
497;84;93;497;[];0.8183265703107165;[]
498;84;94;498;[];0.246988267013595;[]
499;84;95;499;[];0.7512090498127844;[]
500;84;96;500;[];0.10132576064211762;[]
501;84;97;501;[];0.9181640699604696;[]
502;85;90;502;[];0.2961788700462902;[]
503;85;91;503;[];0.5885145389809254;[]
504;85;92;504;[];0.004791641145925674;[]
505;85;93;505;[];0.16903470446061952;[]
506;85;94;506;[];0.0864814830131968;[]
507;85;95;507;[];0.8587176808089307;[]
508;85;96;508;[];0.09584731967290172;[]
509;85;97;509;[];0.08623187491655937;[]
510;86;90;510;[];0.8946422115558272;[]
511;86;91;511;[];0.6878317540075145;[]
512;86;92;512;[];0.5870818907417448;[]
513;86;93;513;[];0.6475239968947466;[]
514;86;94;514;[];0.10404436206191447;[]
515;86;95;515;[];0.6673043547877815;[]
516;86;96;516;[];0.9570048470231642;[]
517;86;97;517;[];0.8944992610253755;[]
518;87;90;518;[];0.6094712308816803;[]
519;87;91;519;[];0.45804099908815155;[]
520;87;92;520;[];0.7224706829145979;[]
521;87;93;521;[];0.19706099969416813;[]
522;87;94;522;[];0.881565971532301;[]
523;87;95;523;[];0.9074626552041336;[]
524;87;96;524;[];0.5839966057191239;[]
525;87;97;525;[];0.8511797040372657;[]
526;88;90;526;[];0.6407753980007085;[]
527;88;91;527;[];0.0414141070238121;[]
528;88;92;528;[];0.6033580893895214;[]
529;88;93;529;[];0.23715662962752782;[]
530;88;94;530;[];0.9562933060355074;[]
531;88;95;531;[];0.17339570545514493;[]
532;88;96;532;[];0.6413381079990461;[]
533;88;97;533;[];0.41543679374837184;[]
534;89;90;534;[];0.13537247641322492;[]
535;89;91;535;[];0.33832192721016696;[]
536;89;92;536;[];0.4944432408001129;[]
537;89;93;537;[];0.11158701146680539;[]
538;89;94;538;[];0.9076547969207265;[]
539;89;95;539;[];0.11806675256198207;[]
540;89;96;540;[];0.9413150235600991;[]
541;89;97;541;[];0.26141397635090846;[]
542;90;98;542;[];0.11424991935338524;[]
543;90;99;543;[];0.9490276270528346;[]
544;90;100;544;[];0.9353883441407238;[]
545;90;101;545;[];0.6547009404860222;[]
546;90;102;546;[];0.46013059810523393;[]
547;90;103;547;[];0.34002094456709164;[]
548;90;104;548;[];0.8909228235116791;[]
549;90;105;549;[];0.7118327358857242;[]
550;91;98;550;[];0.25033037299039096;[]
551;91;99;551;[];0.9959075706389329;[]
552;91;100;552;[];0.7448170892418515;[]
553;91;101;553;[];0.5188287297222509;[]
554;91;102;554;[];0.6370102045529222;[]
555;91;103;555;[];0.33236726825417984;[]
556;91;104;556;[];0.41458497836430563;[]
557;91;105;557;[];0.7603010922161619;[]
558;92;98;558;[];0.8957516083540362;[]
559;92;99;559;[];0.36750376609897817;[]
560;92;100;560;[];0.2667499242356459;[]
561;92;101;561;[];0.9405874807740406;[]
562;92;102;562;[];0.20508744806151524;[]
563;92;103;563;[];0.8164206239052052;[]
564;92;104;564;[];0.023047195584948943;[]
565;92;105;565;[];0.533783486655178;[]
566;93;98;566;[];0.7512601143734132;[]
567;93;99;567;[];0.7864318883016397;[]
568;93;100;568;[];0.5375847112298253;[]
569;93;101;569;[];0.8838573939166186;[]
570;93;102;570;[];0.5063566914633519;[]
571;93;103;571;[];0.4082940780800035;[]
572;93;104;572;[];0.2592151863688088;[]
573;93;105;573;[];0.2751181479297855;[]
574;94;98;574;[];0.022404828614809302;[]
575;94;99;575;[];0.17545671056500112;[]
576;94;100;576;[];0.31892664109380187;[]
577;94;101;577;[];0.26914765665566964;[]
578;94;102;578;[];0.9791318660402766;[]
579;94;103;579;[];0.7938325573473302;[]
580;94;104;580;[];0.010595116860021347;[]
581;94;105;581;[];0.8268536928936907;[]
582;95;98;582;[];0.8975842106454786;[]
583;95;99;583;[];0.8780786599045591;[]
584;95;100;584;[];0.8310261254856852;[]
585;95;101;585;[];0.2506704111082638;[]
586;95;102;586;[];0.6281340538668454;[]
587;95;103;587;[];0.012671354922386469;[]
588;95;104;588;[];0.8949038590277456;[]
589;95;105;589;[];0.6095997124820329;[]
590;96;98;590;[];0.3744859294056213;[]
591;96;99;591;[];0.6717708855696689;[]
592;96;100;592;[];0.6438739317514739;[]
593;96;101;593;[];0.611141893484195;[]
594;96;102;594;[];0.0793061932675847;[]
595;96;103;595;[];0.2529507577245682;[]
596;96;104;596;[];0.6649790653188339;[]
597;96;105;597;[];0.3238847152589255;[]
598;97;98;598;[];0.9092376318526054;[]
599;97;99;599;[];0.17574269983402724;[]
600;97;100;600;[];0.899963431139146;[]
601;97;101;601;[];0.3089638773648271;[]
602;97;102;602;[];0.5743077242317496;[]
603;97;103;603;[];0.6623480585445758;[]
604;97;104;604;[];0.808702992393179;[]
605;97;105;605;[];0.05860492460775957;[]
606;98;106;606;[];0.021579501483333097;[]
607;98;107;607;[];0.1184267948060993;[]
608;98;108;608;[];0.7488170457869237;[]
609;98;109;609;[];0.008557639613352208;[]
610;99;106;610;[];0.3891129388053933;[]
611;99;107;611;[];0.622702353684742;[]
612;99;108;612;[];0.03348260834477812;[]
613;99;109;613;[];0.19946037340648282;[]
614;100;106;614;[];0.5280859932752222;[]
615;100;107;615;[];0.5029528445754712;[]
616;100;108;616;[];0.11524200037360033;[]
617;100;109;617;[];0.8327312643918758;[]
618;101;106;618;[];0.7468535201556712;[]
619;101;107;619;[];0.4669294008927536;[]
620;101;108;620;[];0.0755331690621861;[]
621;101;109;621;[];0.6129789806353954;[]
622;102;106;622;[];0.08138768712309519;[]
623;102;107;623;[];0.5838882391979408;[]
624;102;108;624;[];0.2238771107621853;[]
625;102;109;625;[];0.12218813099266224;[]
626;103;106;626;[];0.8904879799537337;[]
627;103;107;627;[];0.13110616396009744;[]
628;103;108;628;[];0.3077885237704343;[]
629;103;109;629;[];0.9833245682985396;[]
630;104;106;630;[];0.3279049561070704;[]
631;104;107;631;[];0.9503012540148368;[]
632;104;108;632;[];0.1477227710118012;[]
633;104;109;633;[];0.8322714119050119;[]
634;105;106;634;[];0.3894621155170903;[]
635;105;107;635;[];0.641460023459641;[]
