id;depart;arrivee;OnD;list_airports;alpha;list_flights
134;2;4;5;[2, 4];1.286301884883515;[5]
135;2;11;48;[2, 4, 11];0.4021592092112689;[5, 15]
136;2;11;48;[2, 4, 11];1.6453539899718357;[5, 15]
137;2;8;45;[2, 4, 8];0.41042375036814693;[5, 16]
138;2;8;45;[2, 4, 8];1.2633073352303434;[5, 16]
139;2;10;47;[2, 4, 10];0.11701913665412644;[5, 17]
140;2;10;47;[2, 4, 10];1.194258124369902;[5, 17]
141;2;9;46;[2, 4, 9];0.20929357687410288;[5, 18]
142;2;9;46;[2, 4, 9];1.8121053172325745;[5, 18]
143;2;12;71;[2, 4, 12];0.3638162319186691;[5, 19]
144;2;12;71;[2, 4, 12];1.470927193062639;[5, 19]
145;2;7;8;[2, 7];0.6504975161180195;[6]
146;2;7;8;[2, 7];1.0421607058685076;[6]
147;2;8;45;[2, 7, 8];0.26719979938072647;[6, 30]
148;2;8;45;[2, 7, 8];1.7793915807203406;[6, 30]
149;2;11;48;[2, 7, 11];0.9168045750403007;[6, 31]
150;2;11;48;[2, 7, 11];1.1706051214603412;[6, 31]
151;2;13;72;[2, 7, 13];0.5885353301788527;[6, 32]
152;2;13;72;[2, 7, 13];1.264731591301924;[6, 32]
153;2;12;71;[2, 7, 12];0.8006834018664666;[6, 33]
154;2;12;71;[2, 7, 12];1.9405099417740754;[6, 33]
155;2;5;6;[2, 5];0.29296008987069944;[7]
156;2;5;6;[2, 5];1.8727310983462275;[7]
157;2;10;47;[2, 5, 10];0.9818319207693107;[7, 20]
158;2;10;47;[2, 5, 10];1.2033997822353928;[7, 20]
159;2;9;46;[2, 5, 9];0.16763727382534999;[7, 21]
160;2;9;46;[2, 5, 9];1.649275726119056;[7, 21]
161;2;8;45;[2, 5, 8];0.3940803014433314;[7, 22]
162;2;8;45;[2, 5, 8];1.6862236886442596;[7, 22]
163;2;12;71;[2, 5, 12];0.920923727766406;[7, 23]
164;2;12;71;[2, 5, 12];1.2949214788814984;[7, 23]
165;2;13;72;[2, 5, 13];0.7092926060597105;[7, 24]
166;2;13;72;[2, 5, 13];1.2006666005474884;[7, 24]
167;2;6;7;[2, 6];0.8685792979841338;[8]
168;2;6;7;[2, 6];1.1450710948435965;[8]
169;2;10;47;[2, 6, 10];0.8390527880550804;[8, 25]
170;2;10;47;[2, 6, 10];1.0973354998881697;[8, 25]
171;2;9;46;[2, 6, 9];0.17465701663255917;[8, 26]
172;2;9;46;[2, 6, 9];1.4641917841827412;[8, 26]
173;2;11;48;[2, 6, 11];0.7364573547608573;[8, 27]
174;2;11;48;[2, 6, 11];1.8724954690139475;[8, 27]
175;2;12;71;[2, 6, 12];0.43571929051016034;[8, 28]
176;2;12;71;[2, 6, 12];1.806891714561522;[8, 28]
177;2;13;72;[2, 6, 13];0.5890831980059652;[8, 29]
178;2;13;72;[2, 6, 13];1.087526281224051;[8, 29]
179;2;11;48;[2, 11];0.7179321541854558;[9]
180;2;11;48;[2, 11];1.434938763489756;[9]
181;2;13;72;[2, 11, 13];0.25466138064106647;[9, 46]
182;2;13;72;[2, 11, 13];1.949497557806287;[9, 46]
183;2;12;71;[2, 11, 12];0.38446396445667097;[9, 47]
184;2;12;71;[2, 11, 12];1.2775141200177582;[9, 47]
185;2;14;85;[2, 11, 14];0.34186897516601;[9, 48]
186;2;14;85;[2, 11, 14];1.61104444530788;[9, 48]
187;2;15;86;[2, 11, 15];0.4408633160301927;[9, 49]
188;2;15;86;[2, 11, 15];1.3673084823192483;[9, 49]
189;3;6;11;[3, 6];0.0035488443835980377;[10]
190;3;6;11;[3, 6];1.9081122018345795;[10]
191;3;10;51;[3, 6, 10];0.49185173535471627;[10, 25]
192;3;10;51;[3, 6, 10];1.9027637804093764;[10, 25]
193;3;9;50;[3, 6, 9];0.3514380487162454;[10, 26]
194;3;9;50;[3, 6, 9];1.7385023106148847;[10, 26]
195;3;11;52;[3, 6, 11];0.6234677489197429;[10, 27]
196;3;11;52;[3, 6, 11];1.6963104989126931;[10, 27]
197;3;12;73;[3, 6, 12];0.41011873097750007;[10, 28]
198;3;12;73;[3, 6, 12];1.35215064125564;[10, 28]
199;3;13;74;[3, 6, 13];0.4320313507624012;[10, 29]
200;3;13;74;[3, 6, 13];1.2215643405087342;[10, 29]
201;3;5;10;[3, 5];0.8497632578050962;[11]
202;3;5;10;[3, 5];1.1306827421121126;[11]
203;3;10;51;[3, 5, 10];0.2076220166642102;[11, 20]
204;3;10;51;[3, 5, 10];1.8889672124441481;[11, 20]
205;3;9;50;[3, 5, 9];0.8520896600306562;[11, 21]
206;3;9;50;[3, 5, 9];1.5976243163321528;[11, 21]
207;3;8;49;[3, 5, 8];0.05737814126945162;[11, 22]
208;3;8;49;[3, 5, 8];1.8611025376698875;[11, 22]
209;3;12;73;[3, 5, 12];0.3922127748967328;[11, 23]
210;3;12;73;[3, 5, 12];1.0210685267638828;[11, 23]
211;3;13;74;[3, 5, 13];0.1577646079657944;[11, 24]
212;3;13;74;[3, 5, 13];1.4839955079684046;[11, 24]
213;3;10;51;[3, 10];0.2538967331658346;[12]
214;3;10;51;[3, 10];1.2669934611245972;[12]
215;3;13;74;[3, 10, 13];0.037419073956925786;[12, 42]
216;3;13;74;[3, 10, 13];1.0303478366837542;[12, 42]
217;3;12;73;[3, 10, 12];0.33517318273856955;[12, 43]
218;3;12;73;[3, 10, 12];1.1652122114551278;[12, 43]
219;3;14;87;[3, 10, 14];0.5975733030570369;[12, 44]
220;3;14;87;[3, 10, 14];1.3376459726133263;[12, 44]
221;3;15;88;[3, 10, 15];0.5652295134978562;[12, 45]
222;3;15;88;[3, 10, 15];1.1779951178371288;[12, 45]
223;3;8;49;[3, 8];0.9051714173159504;[13]
224;3;8;49;[3, 8];1.2225338917029487;[13]
225;3;12;73;[3, 8, 12];0.8277515588679321;[13, 34]
226;3;12;73;[3, 8, 12];1.7687987339527256;[13, 34]
227;3;13;74;[3, 8, 13];0.9639486777798454;[13, 35]
228;3;13;74;[3, 8, 13];1.8440053510006233;[13, 35]
229;3;15;88;[3, 8, 15];0.5208891335809358;[13, 36]
230;3;15;88;[3, 8, 15];1.8450459121153282;[13, 36]
231;3;14;87;[3, 8, 14];0.5521912440993759;[13, 37]
232;3;14;87;[3, 8, 14];1.7235839291775479;[13, 37]
233;3;9;50;[3, 9];0.829715377661707;[14]
234;3;9;50;[3, 9];1.2374308830824086;[14]
235;3;13;74;[3, 9, 13];0.34156720662629914;[14, 38]
236;3;13;74;[3, 9, 13];1.5556653819825852;[14, 38]
237;3;12;73;[3, 9, 12];0.24898584018431213;[14, 39]
238;3;12;73;[3, 9, 12];1.3024492185222114;[14, 39]
239;3;14;87;[3, 9, 14];0.6962952433075902;[14, 40]
240;3;14;87;[3, 9, 14];1.8052240877134336;[14, 40]
241;3;15;88;[3, 9, 15];0.8163220919887115;[14, 41]
242;3;15;88;[3, 9, 15];1.4303145016773622;[14, 41]
243;4;11;16;[4, 11];0.5594234792664943;[15]
244;4;11;16;[4, 11];1.4247515532118091;[15]
245;4;13;54;[4, 11, 13];0.216368796414117;[15, 46]
246;4;13;54;[4, 11, 13];1.3483974613359904;[15, 46]
247;4;12;53;[4, 11, 12];0.17262070543229457;[15, 47]
248;4;12;53;[4, 11, 12];1.1876846884669472;[15, 47]
249;4;14;75;[4, 11, 14];0.5006517280132619;[15, 48]
250;4;14;75;[4, 11, 14];1.0480959888256216;[15, 48]
251;4;15;76;[4, 11, 15];0.8064419906935627;[15, 49]
252;4;15;76;[4, 11, 15];1.5718950848588082;[15, 49]
253;4;8;13;[4, 8];0.5625827288435363;[16]
254;4;8;13;[4, 8];1.4029920443511987;[16]
255;4;12;53;[4, 8, 12];0.6777941949062898;[16, 34]
256;4;12;53;[4, 8, 12];1.4440489073353602;[16, 34]
257;4;13;54;[4, 8, 13];0.9139321334402573;[16, 35]
258;4;13;54;[4, 8, 13];1.9663922543673436;[16, 35]
259;4;15;76;[4, 8, 15];0.6985708586722335;[16, 36]
260;4;15;76;[4, 8, 15];1.2490607151497481;[16, 36]
261;4;14;75;[4, 8, 14];0.578602741257668;[16, 37]
262;4;14;75;[4, 8, 14];1.7440680362033794;[16, 37]
263;4;10;15;[4, 10];0.00956607050591618;[17]
264;4;10;15;[4, 10];1.497261067911241;[17]
265;4;13;54;[4, 10, 13];0.9409063084207885;[17, 42]
266;4;13;54;[4, 10, 13];1.548240402330694;[17, 42]
267;4;12;53;[4, 10, 12];0.03584027493462272;[17, 43]
268;4;12;53;[4, 10, 12];1.328905947986875;[17, 43]
269;4;14;75;[4, 10, 14];0.7544077202271455;[17, 44]
270;4;14;75;[4, 10, 14];1.1537253815479553;[17, 44]
271;4;15;76;[4, 10, 15];0.42517190685395434;[17, 45]
272;4;15;76;[4, 10, 15];1.3981163397799814;[17, 45]
273;4;9;14;[4, 9];0.8546583673181147;[18]
274;4;9;14;[4, 9];1.406343801239488;[18]
275;4;13;54;[4, 9, 13];0.05923074583406529;[18, 38]
276;4;13;54;[4, 9, 13];1.06872134932646;[18, 38]
277;4;12;53;[4, 9, 12];0.721548523255342;[18, 39]
278;4;12;53;[4, 9, 12];1.5059918843975595;[18, 39]
279;4;14;75;[4, 9, 14];0.7083237340823418;[18, 40]
280;4;14;75;[4, 9, 14];1.0316395579265787;[18, 40]
281;4;15;76;[4, 9, 15];0.6164929565365296;[18, 41]
282;4;15;76;[4, 9, 15];1.3024743701826504;[18, 41]
283;4;12;53;[4, 12];0.8367184711368647;[19]
284;4;12;53;[4, 12];1.4933928935976386;[19]
285;5;10;19;[5, 10];0.7976513564852916;[20]
286;5;10;19;[5, 10];1.6291848520048038;[20]
287;5;13;56;[5, 10, 13];0.43560544709465665;[20, 42]
288;5;13;56;[5, 10, 13];1.7274903305666796;[20, 42]
289;5;12;55;[5, 10, 12];0.8657337497309476;[20, 43]
290;5;12;55;[5, 10, 12];1.2571485411589585;[20, 43]
291;5;14;77;[5, 10, 14];0.46092925864188095;[20, 44]
292;5;14;77;[5, 10, 14];1.2206989224864027;[20, 44]
293;5;15;78;[5, 10, 15];0.801787080173864;[20, 45]
294;5;15;78;[5, 10, 15];1.8587874609337234;[20, 45]
295;5;9;18;[5, 9];0.8864299115560275;[21]
296;5;9;18;[5, 9];1.051203312452076;[21]
297;5;13;56;[5, 9, 13];0.8253127164946665;[21, 38]
298;5;13;56;[5, 9, 13];1.4580493612665533;[21, 38]
299;5;12;55;[5, 9, 12];0.6774781890805404;[21, 39]
300;5;12;55;[5, 9, 12];1.2690941949003947;[21, 39]
301;5;14;77;[5, 9, 14];0.29201903975773025;[21, 40]
302;5;14;77;[5, 9, 14];1.3190242922286806;[21, 40]
303;5;15;78;[5, 9, 15];0.6229552620988743;[21, 41]
304;5;15;78;[5, 9, 15];1.6759615018548208;[21, 41]
305;5;8;17;[5, 8];0.6556119268408778;[22]
306;5;8;17;[5, 8];1.058189840250536;[22]
307;5;12;55;[5, 8, 12];0.863935615060976;[22, 34]
308;5;12;55;[5, 8, 12];1.0670165125579463;[22, 34]
309;5;13;56;[5, 8, 13];0.8898191415565204;[22, 35]
310;5;13;56;[5, 8, 13];1.4678364857376074;[22, 35]
311;5;15;78;[5, 8, 15];0.17890229529540247;[22, 36]
312;5;15;78;[5, 8, 15];1.555243613121794;[22, 36]
313;5;14;77;[5, 8, 14];0.013504797816501046;[22, 37]
314;5;14;77;[5, 8, 14];1.2186904370773783;[22, 37]
315;5;12;55;[5, 12];0.5843139648475717;[23]
316;5;12;55;[5, 12];1.771422207530671;[23]
317;5;13;56;[5, 13];0.6375181121712583;[24]
318;5;13;56;[5, 13];1.5286638317387082;[24]
319;6;10;23;[6, 10];0.26368660925708376;[25]
320;6;10;23;[6, 10];1.7422358117065384;[25]
321;6;13;58;[6, 10, 13];0.6302187573163909;[25, 42]
322;6;13;58;[6, 10, 13];1.1408493794793817;[25, 42]
323;6;12;57;[6, 10, 12];0.030676109518641193;[25, 43]
324;6;12;57;[6, 10, 12];1.6635781607772155;[25, 43]
325;6;14;79;[6, 10, 14];0.5486817324351456;[25, 44]
326;6;14;79;[6, 10, 14];1.3045232872983892;[25, 44]
327;6;15;80;[6, 10, 15];0.20517220832084293;[25, 45]
328;6;15;80;[6, 10, 15];1.8988107579979234;[25, 45]
329;6;9;22;[6, 9];0.5118090676245164;[26]
330;6;9;22;[6, 9];1.6751402460827467;[26]
331;6;13;58;[6, 9, 13];0.5788966538810572;[26, 38]
332;6;13;58;[6, 9, 13];1.7475216588148028;[26, 38]
333;6;12;57;[6, 9, 12];0.9229995734353655;[26, 39]
334;6;12;57;[6, 9, 12];1.4810627886872074;[26, 39]
335;6;14;79;[6, 9, 14];0.8650259964412494;[26, 40]
336;6;14;79;[6, 9, 14];1.9400624199134748;[26, 40]
337;6;15;80;[6, 9, 15];0.4547914414623795;[26, 41]
338;6;15;80;[6, 9, 15];1.1607494573623798;[26, 41]
339;6;11;24;[6, 11];0.8768214389022837;[27]
340;6;11;24;[6, 11];1.6995381862315007;[27]
341;6;13;58;[6, 11, 13];0.5138511203581029;[27, 46]
342;6;13;58;[6, 11, 13];1.7189655484015394;[27, 46]
343;6;12;57;[6, 11, 12];0.1567536781462151;[27, 47]
344;6;12;57;[6, 11, 12];1.0162432211403607;[27, 47]
345;6;14;79;[6, 11, 14];0.48671932413742236;[27, 48]
346;6;14;79;[6, 11, 14];1.0310791055064783;[27, 48]
347;6;15;80;[6, 11, 15];0.653495112279959;[27, 49]
348;6;15;80;[6, 11, 15];1.1367353413197714;[27, 49]
349;6;12;57;[6, 12];0.11356864531872168;[28]
350;6;12;57;[6, 12];1.3591725677343072;[28]
351;6;13;58;[6, 13];0.6413040329950259;[29]
352;6;13;58;[6, 13];1.145536652410353;[29]
353;7;8;25;[7, 8];0.10904836230128478;[30]
354;7;8;25;[7, 8];1.956453186109901;[30]
355;7;12;59;[7, 8, 12];0.38991279960077785;[30, 34]
356;7;12;59;[7, 8, 12];1.2060442723015494;[30, 34]
357;7;13;60;[7, 8, 13];0.906134674735741;[30, 35]
358;7;13;60;[7, 8, 13];1.3199557350910192;[30, 35]
359;7;15;82;[7, 8, 15];0.4410641287116239;[30, 36]
360;7;15;82;[7, 8, 15];1.0826004926195476;[30, 36]
361;7;14;81;[7, 8, 14];0.5545471552924714;[30, 37]
362;7;14;81;[7, 8, 14];1.9140009906160238;[30, 37]
363;7;11;28;[7, 11];0.3167533068524562;[31]
364;7;11;28;[7, 11];1.2384766487555474;[31]
365;7;13;60;[7, 11, 13];0.886929726100619;[31, 46]
366;7;13;60;[7, 11, 13];1.4445355052370399;[31, 46]
367;7;12;59;[7, 11, 12];0.3280542470822241;[31, 47]
368;7;12;59;[7, 11, 12];1.4213566222981036;[31, 47]
369;7;14;81;[7, 11, 14];0.7790423862556175;[31, 48]
370;7;14;81;[7, 11, 14];1.7307127311479966;[31, 48]
371;7;15;82;[7, 11, 15];0.7599282986569029;[31, 49]
372;7;15;82;[7, 11, 15];1.8611704099319422;[31, 49]
373;7;13;60;[7, 13];0.5767001758274282;[32]
374;7;13;60;[7, 13];1.1189666988033717;[32]
375;7;12;59;[7, 12];0.5931846057860766;[33]
376;7;12;59;[7, 12];1.922557629974167;[33]
377;8;12;29;[8, 12];0.9800280263225813;[34]
378;8;12;29;[8, 12];1.7255188770338512;[34]
379;8;13;30;[8, 13];0.01062681115345665;[35]
380;8;13;30;[8, 13];1.1748357638375424;[35]
381;8;15;62;[8, 15];0.4290069475330558;[36]
382;8;15;62;[8, 15];1.053024031781848;[36]
383;8;14;61;[8, 14];0.975591014316799;[37]
384;8;14;61;[8, 14];1.9897445699047618;[37]
385;9;13;32;[9, 13];0.9010279545574256;[38]
386;9;13;32;[9, 13];1.7429188572278993;[38]
387;9;12;31;[9, 12];0.8442683515255451;[39]
388;9;12;31;[9, 12];1.754174346529141;[39]
389;9;14;63;[9, 14];0.6824381071553587;[40]
390;9;14;63;[9, 14];1.472742986641453;[40]
391;9;15;64;[9, 15];0.9231153028951398;[41]
392;9;15;64;[9, 15];1.5274481510647426;[41]
393;10;13;34;[10, 13];0.030198176863618587;[42]
394;10;13;34;[10, 13];1.833806498029846;[42]
395;10;12;33;[10, 12];0.7186233560505331;[43]
396;10;12;33;[10, 12];1.4455173390741325;[43]
397;10;14;65;[10, 14];0.6290264605290181;[44]
398;10;14;65;[10, 14];1.3554643487748113;[44]
399;10;15;66;[10, 15];0.07909470012961317;[45]
400;10;15;66;[10, 15];1.132939387108282;[45]
401;11;13;36;[11, 13];0.8400114007166029;[46]
402;11;13;36;[11, 13];1.1190750974181476;[46]
403;11;12;35;[11, 12];0.32454442532954797;[47]
404;11;12;35;[11, 12];1.1973305837324242;[47]
405;11;14;67;[11, 14];0.5087659339713342;[48]
406;11;14;67;[11, 14];1.619122913134681;[48]
407;11;15;68;[11, 15];0.0652367602646986;[49]
408;11;15;68;[11, 15];1.2907713201140663;[49]
