id;depart;arrivee;OnD;list_airports;alpha;list_flights
203;1;7;3;[1, 7];1.0105653601653637;[1, 7]
204;1;11;70;[1, 7, 11];0.6871805488060878;[1, 7, 11]
205;1;11;70;[1, 7, 11];1.6544409312535888;[1, 7, 11]
206;1;10;69;[1, 7, 10];0.00287843174961;[1, 7, 10]
207;1;10;69;[1, 7, 10];1.4744457742714248;[1, 7, 10]
208;1;13;72;[1, 7, 13];0.6521725107811778;[1, 7, 13]
209;1;13;72;[1, 7, 13];1.6192109262713732;[1, 7, 13]
210;1;14;117;[1, 7, 14];0.15419081539238255;[1, 7, 14]
211;1;14;117;[1, 7, 14];1.416377977336816;[1, 7, 14]
212;1;15;118;[1, 7, 15];0.4049966792071096;[1, 7, 15]
213;1;15;118;[1, 7, 15];1.7230984196439418;[1, 7, 15]
214;1;16;119;[1, 7, 16];0.2975838056442046;[1, 7, 16]
215;1;16;119;[1, 7, 16];1.5092220721496454;[1, 7, 16]
216;1;12;71;[1, 12];0.19080607472485878;[1, 12]
217;1;12;71;[1, 12];1.3887856274128965;[1, 12]
218;1;14;117;[1, 12, 14];0.8785776930195239;[1, 12, 14]
219;1;14;117;[1, 12, 14];1.65089764224634;[1, 12, 14]
220;1;17;120;[1, 12, 17];0.5215753159597016;[1, 12, 17]
221;1;17;120;[1, 12, 17];1.3361030566243974;[1, 12, 17]
222;1;15;118;[1, 12, 15];0.9596584841993987;[1, 12, 15]
223;1;15;118;[1, 12, 15];1.425448254871987;[1, 12, 15]
224;1;18;148;[1, 12, 18];0.42928100420643234;[1, 12, 18]
225;1;18;148;[1, 12, 18];1.2364012931143624;[1, 12, 18]
226;1;19;149;[1, 12, 19];0.8278026475584064;[1, 12, 19]
227;1;19;149;[1, 12, 19];1.111539100788456;[1, 12, 19]
228;1;20;150;[1, 12, 20];0.8866703969000544;[1, 12, 20]
229;1;20;150;[1, 12, 20];1.6675005217507914;[1, 12, 20]
230;1;13;72;[1, 13];0.9899747636094838;[1, 13]
231;1;13;72;[1, 13];1.3269873564039254;[1, 13]
232;1;15;118;[1, 13, 15];0.10776081682220284;[1, 13, 15]
233;1;15;118;[1, 13, 15];1.8002611360996892;[1, 13, 15]
234;1;16;119;[1, 13, 16];0.9447507968208926;[1, 13, 16]
235;1;16;119;[1, 13, 16];1.459873760739681;[1, 13, 16]
236;1;14;117;[1, 13, 14];0.2756471436144956;[1, 13, 14]
237;1;14;117;[1, 13, 14];1.7898750396355418;[1, 13, 14]
238;1;17;120;[1, 13, 17];0.007070692824181712;[1, 13, 17]
239;1;17;120;[1, 13, 17];1.6019395302520603;[1, 13, 17]
240;1;20;150;[1, 13, 20];0.7449034509495787;[1, 13, 20]
241;1;20;150;[1, 13, 20];1.3185063096402012;[1, 13, 20]
242;1;18;148;[1, 13, 18];0.5758160608882175;[1, 13, 18]
243;1;18;148;[1, 13, 18];1.961729421525696;[1, 13, 18]
244;1;19;149;[1, 13, 19];0.9621945958733251;[1, 13, 19]
245;1;19;149;[1, 13, 19];1.2574937071139785;[1, 13, 19]
246;1;11;70;[1, 11];0.757676606870034;[1, 11]
247;1;11;70;[1, 11];1.772175240609742;[1, 11]
248;1;16;119;[1, 11, 16];0.550750767739467;[1, 11, 16]
249;1;16;119;[1, 11, 16];1.961481200445027;[1, 11, 16]
250;1;15;118;[1, 11, 15];0.15666318035931925;[1, 11, 15]
251;1;15;118;[1, 11, 15];1.6846627505790939;[1, 11, 15]
252;1;17;120;[1, 11, 17];0.8537431715833181;[1, 11, 17]
253;1;17;120;[1, 11, 17];1.448924946062594;[1, 11, 17]
254;1;18;148;[1, 11, 18];0.9779994321581902;[1, 11, 18]
255;1;18;148;[1, 11, 18];1.9140365551822693;[1, 11, 18]
256;1;19;149;[1, 11, 19];0.1347810529437783;[1, 11, 19]
257;1;19;149;[1, 11, 19];1.8360435785012263;[1, 11, 19]
258;2;6;7;[2, 6];0.5280085086293536;[2, 6]
259;2;6;7;[2, 6];1.3685060571369323;[2, 6]
260;2;10;73;[2, 6, 10];0.031963305340241055;[2, 6, 10]
261;2;10;73;[2, 6, 10];1.78915389386325;[2, 6, 10]
262;2;13;76;[2, 6, 13];0.48588701418703173;[2, 6, 13]
263;2;13;76;[2, 6, 13];1.6029587498219329;[2, 6, 13]
264;2;12;75;[2, 6, 12];0.3592729993695034;[2, 6, 12]
265;2;12;75;[2, 6, 12];1.2499957490858185;[2, 6, 12]
266;2;11;74;[2, 6, 11];0.9594421602356957;[2, 6, 11]
267;2;11;74;[2, 6, 11];1.609449140746924;[2, 6, 11]
268;2;17;124;[2, 6, 17];0.6547232356150159;[2, 6, 17]
269;2;17;124;[2, 6, 17];1.7273727509161196;[2, 6, 17]
270;2;15;122;[2, 6, 15];0.6595094942920297;[2, 6, 15]
271;2;15;122;[2, 6, 15];1.1217835675472039;[2, 6, 15]
272;2;14;121;[2, 6, 14];0.5458432996411346;[2, 6, 14]
273;2;14;121;[2, 6, 14];1.2928463346802996;[2, 6, 14]
274;2;8;9;[2, 8];0.3854239102402388;[2, 8]
275;2;8;9;[2, 8];1.577142456470596;[2, 8]
276;2;11;74;[2, 8, 11];0.45643702243105766;[2, 8, 11]
277;2;11;74;[2, 8, 11];1.350886434727374;[2, 8, 11]
278;2;12;75;[2, 8, 12];0.1787233639673642;[2, 8, 12]
279;2;12;75;[2, 8, 12];1.0319364280482433;[2, 8, 12]
280;2;10;73;[2, 8, 10];0.4800959588535547;[2, 8, 10]
281;2;10;73;[2, 8, 10];1.8008452361262293;[2, 8, 10]
282;2;16;123;[2, 8, 16];0.06798427584380073;[2, 8, 16]
283;2;16;123;[2, 8, 16];1.7003272944936743;[2, 8, 16]
284;2;15;122;[2, 8, 15];0.9033363085121697;[2, 8, 15]
285;2;15;122;[2, 8, 15];1.1051057877954946;[2, 8, 15]
286;2;17;124;[2, 8, 17];0.08588434930053901;[2, 8, 17]
287;2;17;124;[2, 8, 17];1.1002851349657705;[2, 8, 17]
288;2;9;10;[2, 9];0.9019969496613824;[2, 9]
289;2;9;10;[2, 9];1.8328308934220814;[2, 9]
290;2;10;73;[2, 9, 10];0.13514493663155003;[2, 9, 10]
291;2;10;73;[2, 9, 10];1.634736788247501;[2, 9, 10]
292;2;13;76;[2, 9, 13];0.41416623973113365;[2, 9, 13]
293;2;13;76;[2, 9, 13];1.4893978311647909;[2, 9, 13]
294;2;11;74;[2, 9, 11];0.8798606285723438;[2, 9, 11]
295;2;11;74;[2, 9, 11];1.071079862063956;[2, 9, 11]
296;2;12;75;[2, 9, 12];0.8065186400086737;[2, 9, 12]
297;2;12;75;[2, 9, 12];1.1237355648631255;[2, 9, 12]
298;2;15;122;[2, 9, 15];0.08250891922868808;[2, 9, 15]
299;2;15;122;[2, 9, 15];1.9135763967464376;[2, 9, 15]
300;2;14;121;[2, 9, 14];0.5153136141934349;[2, 9, 14]
301;2;14;121;[2, 9, 14];1.454389488468908;[2, 9, 14]
302;2;5;6;[2, 5];0.6769836213098273;[2, 5]
303;2;5;6;[2, 5];1.289639441948568;[2, 5]
304;2;12;75;[2, 5, 12];0.1304191408059554;[2, 5, 12]
305;2;12;75;[2, 5, 12];1.6007289658354227;[2, 5, 12]
306;2;10;73;[2, 5, 10];0.46304797378025464;[2, 5, 10]
307;2;10;73;[2, 5, 10];1.6453130553084576;[2, 5, 10]
308;2;13;76;[2, 5, 13];0.20064508957811356;[2, 5, 13]
309;2;13;76;[2, 5, 13];1.4047068941559127;[2, 5, 13]
310;2;14;121;[2, 5, 14];0.7789288453468408;[2, 5, 14]
311;2;14;121;[2, 5, 14];1.3077943940542713;[2, 5, 14]
312;2;16;123;[2, 5, 16];0.02508166429348524;[2, 5, 16]
313;2;16;123;[2, 5, 16];1.177816739186628;[2, 5, 16]
314;2;10;73;[2, 10];0.6306111578185118;[2, 10]
315;2;10;73;[2, 10];1.914650544316755;[2, 10]
316;2;15;122;[2, 10, 15];0.1295014036251272;[2, 10, 15]
317;2;15;122;[2, 10, 15];1.482943672389837;[2, 10, 15]
318;2;17;124;[2, 10, 17];0.5468377174569865;[2, 10, 17]
319;2;17;124;[2, 10, 17];1.813895760666553;[2, 10, 17]
320;2;14;121;[2, 10, 14];0.7497627616805123;[2, 10, 14]
321;2;14;121;[2, 10, 14];1.5638699040073993;[2, 10, 14]
322;2;16;123;[2, 10, 16];0.6697767462017756;[2, 10, 16]
323;2;16;123;[2, 10, 16];1.80349428082763;[2, 10, 16]
324;2;20;153;[2, 10, 20];0.6041699265419842;[2, 10, 20]
325;2;20;153;[2, 10, 20];1.5793540360404281;[2, 10, 20]
326;2;18;151;[2, 10, 18];0.8264405499046596;[2, 10, 18]
327;2;18;151;[2, 10, 18];1.6855943758857108;[2, 10, 18]
328;2;11;74;[2, 11];0.6802224372304306;[2, 11]
329;2;11;74;[2, 11];1.3037272412711858;[2, 11]
330;2;16;123;[2, 11, 16];0.5160808686970839;[2, 11, 16]
331;2;16;123;[2, 11, 16];1.6573445802004618;[2, 11, 16]
332;2;15;122;[2, 11, 15];0.32520891737869007;[2, 11, 15]
333;2;15;122;[2, 11, 15];1.4852732595890548;[2, 11, 15]
334;2;17;124;[2, 11, 17];0.284819314930862;[2, 11, 17]
335;2;17;124;[2, 11, 17];1.0372243388887217;[2, 11, 17]
336;2;18;151;[2, 11, 18];0.29314586127379894;[2, 11, 18]
337;2;18;151;[2, 11, 18];1.5484826644751966;[2, 11, 18]
338;2;19;152;[2, 11, 19];0.16179440265561973;[2, 11, 19]
339;2;19;152;[2, 11, 19];1.2188924947771833;[2, 11, 19]
340;3;6;12;[3, 6];0.6292192898104692;[3, 6]
341;3;6;12;[3, 6];1.315686253685526;[3, 6]
342;3;10;77;[3, 6, 10];0.5778132568307743;[3, 6, 10]
343;3;10;77;[3, 6, 10];1.208118166001936;[3, 6, 10]
344;3;13;80;[3, 6, 13];0.4959092418219402;[3, 6, 13]
345;3;13;80;[3, 6, 13];1.0232722534016494;[3, 6, 13]
346;3;12;79;[3, 6, 12];0.1864596717934961;[3, 6, 12]
347;3;12;79;[3, 6, 12];1.558364545747984;[3, 6, 12]
348;3;11;78;[3, 6, 11];0.9699954644331106;[3, 6, 11]
349;3;11;78;[3, 6, 11];1.9439811002704106;[3, 6, 11]
350;3;17;128;[3, 6, 17];0.7009416738978296;[3, 6, 17]
351;3;17;128;[3, 6, 17];1.2248387420741247;[3, 6, 17]
352;3;15;126;[3, 6, 15];0.9642485658125433;[3, 6, 15]
353;3;15;126;[3, 6, 15];1.0808394950086553;[3, 6, 15]
354;3;14;125;[3, 6, 14];0.24028572688112826;[3, 6, 14]
355;3;14;125;[3, 6, 14];1.7109565495928623;[3, 6, 14]
356;3;8;14;[3, 8];0.9382565658918574;[3, 8]
357;3;8;14;[3, 8];1.6045006462525342;[3, 8]
358;3;11;78;[3, 8, 11];0.8049103584495585;[3, 8, 11]
359;3;11;78;[3, 8, 11];1.8100155297650034;[3, 8, 11]
360;3;12;79;[3, 8, 12];0.17628810772702175;[3, 8, 12]
361;3;12;79;[3, 8, 12];1.6082178467152914;[3, 8, 12]
362;3;10;77;[3, 8, 10];0.45971912012833593;[3, 8, 10]
363;3;10;77;[3, 8, 10];1.2455192146030771;[3, 8, 10]
364;3;16;127;[3, 8, 16];0.9481804335028527;[3, 8, 16]
365;3;16;127;[3, 8, 16];1.9717100337665006;[3, 8, 16]
366;3;15;126;[3, 8, 15];0.797916183067175;[3, 8, 15]
367;3;15;126;[3, 8, 15];1.5221867866042753;[3, 8, 15]
368;3;17;128;[3, 8, 17];0.49758097422074354;[3, 8, 17]
369;3;17;128;[3, 8, 17];1.130864254082443;[3, 8, 17]
370;3;9;15;[3, 9];0.9813920070634294;[3, 9]
371;3;9;15;[3, 9];1.7453859557886258;[3, 9]
372;3;10;77;[3, 9, 10];0.3255904461033081;[3, 9, 10]
373;3;10;77;[3, 9, 10];1.8470414228501082;[3, 9, 10]
374;3;13;80;[3, 9, 13];0.48446535008102365;[3, 9, 13]
375;3;13;80;[3, 9, 13];1.1364356013540753;[3, 9, 13]
376;3;11;78;[3, 9, 11];0.7296107064101884;[3, 9, 11]
377;3;11;78;[3, 9, 11];1.1784546743344253;[3, 9, 11]
378;3;12;79;[3, 9, 12];0.9489958149750835;[3, 9, 12]
379;3;12;79;[3, 9, 12];1.486893402616063;[3, 9, 12]
380;3;15;126;[3, 9, 15];0.10905491704313919;[3, 9, 15]
381;3;15;126;[3, 9, 15];1.1608832993929292;[3, 9, 15]
382;3;14;125;[3, 9, 14];0.8150713444187674;[3, 9, 14]
383;3;14;125;[3, 9, 14];1.297118867386543;[3, 9, 14]
384;3;5;11;[3, 5];0.31675928660984387;[3, 5]
385;3;5;11;[3, 5];1.0335547400363156;[3, 5]
386;3;12;79;[3, 5, 12];0.03189149216732079;[3, 5, 12]
387;3;12;79;[3, 5, 12];1.257217399919789;[3, 5, 12]
388;3;10;77;[3, 5, 10];0.8743921570669217;[3, 5, 10]
389;3;10;77;[3, 5, 10];1.5272602297114672;[3, 5, 10]
390;3;13;80;[3, 5, 13];0.9571380956506734;[3, 5, 13]
391;3;13;80;[3, 5, 13];1.9806842476500646;[3, 5, 13]
392;3;14;125;[3, 5, 14];0.8803130413819236;[3, 5, 14]
393;3;14;125;[3, 5, 14];1.8451124446591054;[3, 5, 14]
394;3;16;127;[3, 5, 16];0.31670584862370244;[3, 5, 16]
395;3;16;127;[3, 5, 16];1.9143438834257593;[3, 5, 16]
396;3;11;78;[3, 11];0.35598418340532034;[3, 11]
397;3;11;78;[3, 11];1.0512116127596987;[3, 11]
398;3;16;127;[3, 11, 16];0.10762550165384521;[3, 11, 16]
399;3;16;127;[3, 11, 16];1.2919275253555664;[3, 11, 16]
400;3;15;126;[3, 11, 15];0.3947343085895727;[3, 11, 15]
401;3;15;126;[3, 11, 15];1.9173287125141103;[3, 11, 15]
402;3;17;128;[3, 11, 17];0.16102208436517507;[3, 11, 17]
403;3;17;128;[3, 11, 17];1.9624653269961125;[3, 11, 17]
404;3;18;154;[3, 11, 18];0.9424861000213562;[3, 11, 18]
405;3;18;154;[3, 11, 18];1.8270850394289289;[3, 11, 18]
406;3;19;155;[3, 11, 19];0.4848421202033453;[3, 11, 19]
407;3;19;155;[3, 11, 19];1.4690861676998046;[3, 11, 19]
408;3;13;80;[3, 13];0.5158918500581162;[3, 13]
409;3;13;80;[3, 13];1.0883349854870235;[3, 13]
410;3;15;126;[3, 13, 15];0.7813994671754114;[3, 13, 15]
411;3;15;126;[3, 13, 15];1.1670241073114298;[3, 13, 15]
412;3;16;127;[3, 13, 16];0.4807715015158063;[3, 13, 16]
413;3;16;127;[3, 13, 16];1.8928241441670013;[3, 13, 16]
414;3;14;125;[3, 13, 14];0.6974540428250804;[3, 13, 14]
415;3;14;125;[3, 13, 14];1.1888714129902729;[3, 13, 14]
416;3;17;128;[3, 13, 17];0.9200430958382837;[3, 13, 17]
417;3;17;128;[3, 13, 17];1.1427170550870118;[3, 13, 17]
418;3;20;156;[3, 13, 20];0.47410888274736074;[3, 13, 20]
419;3;20;156;[3, 13, 20];1.2246996842780347;[3, 13, 20]
420;3;18;154;[3, 13, 18];0.8184814444070445;[3, 13, 18]
421;3;18;154;[3, 13, 18];1.9858002891811126;[3, 13, 18]
422;3;19;155;[3, 13, 19];0.03582380364612203;[3, 13, 19]
423;3;19;155;[3, 13, 19];1.8903589440026014;[3, 13, 19]
424;4;9;20;[4, 9];0.2923226923505451;[4, 9]
425;4;9;20;[4, 9];1.2638616175483774;[4, 9]
426;4;10;81;[4, 9, 10];0.617680403765972;[4, 9, 10]
427;4;10;81;[4, 9, 10];1.0554557229441586;[4, 9, 10]
428;4;13;84;[4, 9, 13];0.9869992397327649;[4, 9, 13]
429;4;13;84;[4, 9, 13];1.5864340572774993;[4, 9, 13]
430;4;11;82;[4, 9, 11];0.9476605140461631;[4, 9, 11]
431;4;11;82;[4, 9, 11];1.228530171582846;[4, 9, 11]
432;4;12;83;[4, 9, 12];0.7626918853804348;[4, 9, 12]
433;4;12;83;[4, 9, 12];1.4350409710471468;[4, 9, 12]
434;4;15;130;[4, 9, 15];0.575390338903037;[4, 9, 15]
435;4;15;130;[4, 9, 15];1.7340284164243023;[4, 9, 15]
436;4;14;129;[4, 9, 14];0.5387107000859022;[4, 9, 14]
437;4;14;129;[4, 9, 14];1.899521950033691;[4, 9, 14]
438;4;5;16;[4, 5];0.7039252024156057;[4, 5]
439;4;5;16;[4, 5];1.7084048067637823;[4, 5]
440;4;12;83;[4, 5, 12];0.8934357721757438;[4, 5, 12]
441;4;12;83;[4, 5, 12];1.660309364305839;[4, 5, 12]
442;4;10;81;[4, 5, 10];0.722337441847902;[4, 5, 10]
443;4;10;81;[4, 5, 10];1.5487403664329196;[4, 5, 10]
444;4;13;84;[4, 5, 13];0.0071071606624626416;[4, 5, 13]
445;4;13;84;[4, 5, 13];1.2453118180463998;[4, 5, 13]
446;4;14;129;[4, 5, 14];0.4025966729228998;[4, 5, 14]
447;4;14;129;[4, 5, 14];1.341328420109287;[4, 5, 14]
448;4;16;131;[4, 5, 16];0.469406846375668;[4, 5, 16]
449;4;16;131;[4, 5, 16];1.410650703507427;[4, 5, 16]
450;4;7;18;[4, 7];0.09215074453264527;[4, 7]
451;4;7;18;[4, 7];1.2587392530590857;[4, 7]
452;4;11;82;[4, 7, 11];0.42106217886590946;[4, 7, 11]
453;4;11;82;[4, 7, 11];1.5087826660579475;[4, 7, 11]
454;4;10;81;[4, 7, 10];0.5663144843463044;[4, 7, 10]
455;4;10;81;[4, 7, 10];1.3657891534613482;[4, 7, 10]
456;4;13;84;[4, 7, 13];0.05852664936758245;[4, 7, 13]
457;4;13;84;[4, 7, 13];1.6720725179410652;[4, 7, 13]
458;4;14;129;[4, 7, 14];0.2827676840964015;[4, 7, 14]
