id;depart;arrivee;OnD;list_airports;alpha;list_flights
132;10;21;132;[];0.7381043144020236;[]
133;10;22;133;[];0.6952749272243899;[]
134;11;20;134;[];0.8850476870235329;[]
135;11;21;135;[];0.5159277947480192;[]
136;11;22;136;[];0.03074824459051584;[]
137;12;20;137;[];0.9573571846272904;[]
138;12;21;138;[];0.7563911919896231;[]
139;12;22;139;[];0.9243153734434757;[]
140;13;20;140;[];0.17646158121644717;[]
141;13;21;141;[];0.164418854887743;[]
142;13;22;142;[];0.25894196768980837;[]
143;14;20;143;[];0.9133347083274428;[]
144;14;21;144;[];0.4715255476360509;[]
145;14;22;145;[];0.12606526208488278;[]
146;1;15;146;[];0.31526577162050096;[]
147;1;16;147;[];0.038851185873417515;[]
148;1;17;148;[];0.4207971847767864;[]
149;1;18;149;[];0.10611350954570553;[]
150;1;19;150;[];0.4919924503135753;[]
151;2;15;151;[];0.8118300337461701;[]
152;2;16;152;[];0.737742486473437;[]
153;2;17;153;[];0.6631833560403628;[]
154;2;18;154;[];0.5428516930744882;[]
155;2;19;155;[];0.08263221347172323;[]
156;3;15;156;[];0.683035392449326;[]
157;3;16;157;[];0.9025324251224842;[]
158;3;17;158;[];0.4081419503679573;[]
159;3;18;159;[];0.22477068507322184;[]
160;3;19;160;[];0.551348092329764;[]
161;4;15;161;[];0.5594691309807731;[]
162;4;16;162;[];0.8263199076174244;[]
163;4;17;163;[];0.5808905048641357;[]
164;4;18;164;[];0.07086607623170749;[]
165;4;19;165;[];0.01808585625756587;[]
166;5;20;166;[];0.18509102970066071;[]
167;5;21;167;[];0.015055920553082913;[]
168;5;22;168;[];0.16420867871954004;[]
169;6;20;169;[];0.31353457378331284;[]
170;6;21;170;[];0.638154401478068;[]
171;6;22;171;[];0.8359857572745368;[]
172;7;20;172;[];0.11060399844217028;[]
173;7;21;173;[];0.2782532597352225;[]
174;7;22;174;[];0.41589096896279365;[]
175;8;20;175;[];0.18378699263166887;[]
176;8;21;176;[];0.8641887714125998;[]
177;8;22;177;[];0.40125626205676834;[]
178;9;20;178;[];0.5253288024655072;[]
179;9;21;179;[];0.5705013351526351;[]
180;9;22;180;[];0.2915001975591758;[]
181;1;20;181;[];0.48706320004628645;[]
182;1;21;182;[];0.37494548311542775;[]
183;1;22;183;[];0.06728886868778816;[]
184;2;20;184;[];0.7769431054358578;[]
185;2;21;185;[];0.07730549138972842;[]
186;2;22;186;[];0.39041739374444884;[]
187;3;20;187;[];0.5618294434328728;[]
188;3;21;188;[];0.8039844661484583;[]
189;3;22;189;[];0.6847376136778911;[]
190;4;20;190;[];0.8113627011220617;[]
191;4;21;191;[];0.15905468586954918;[]
192;4;22;192;[];0.6127924263443101;[]
193;1;8;4;[1, 8];0.07656547036144667;[1, 8]
194;1;8;4;[1, 8];1.7060382186472156;[1, 8]
195;1;10;86;[1, 8, 10];0.28384506211770244;[1, 8, 10]
196;1;10;86;[1, 8, 10];1.661863013368472;[1, 8, 10]
197;1;13;89;[1, 8, 13];0.6268398909950661;[1, 8, 13]
198;1;13;89;[1, 8, 13];1.646641196153532;[1, 8, 13]
199;1;14;90;[1, 8, 14];0.3198362313925043;[1, 8, 14]
200;1;14;90;[1, 8, 14];1.296953237274769;[1, 8, 14]
201;1;12;88;[1, 8, 12];0.9202627692368579;[1, 8, 12]
202;1;12;88;[1, 8, 12];1.4525667600024814;[1, 8, 12]
203;1;15;146;[1, 8, 15];0.5839885612879203;[1, 8, 15]
204;1;15;146;[1, 8, 15];1.6963238917594192;[1, 8, 15]
205;1;18;149;[1, 8, 18];0.19436677577558825;[1, 8, 18]
206;1;18;149;[1, 8, 18];1.9375290855837255;[1, 8, 18]
207;1;17;148;[1, 8, 17];0.12357629241231227;[1, 8, 17]
208;1;17;148;[1, 8, 17];1.2894504351698388;[1, 8, 17]
209;1;9;5;[1, 9];0.9833177688721666;[1, 9]
210;1;9;5;[1, 9];1.3100140997926106;[1, 9]
211;1;10;86;[1, 9, 10];0.7958164886654342;[1, 9, 10]
212;1;10;86;[1, 9, 10];1.8069209426356523;[1, 9, 10]
213;1;11;87;[1, 9, 11];0.8032322615529575;[1, 9, 11]
214;1;11;87;[1, 9, 11];1.410316274565437;[1, 9, 11]
215;1;12;88;[1, 9, 12];0.41865237252566767;[1, 9, 12]
216;1;12;88;[1, 9, 12];1.974349141393592;[1, 9, 12]
217;1;14;90;[1, 9, 14];0.8697289904842047;[1, 9, 14]
218;1;14;90;[1, 9, 14];1.0763115310881737;[1, 9, 14]
219;1;17;148;[1, 9, 17];0.4799042047337483;[1, 9, 17]
220;1;17;148;[1, 9, 17];1.454696814696488;[1, 9, 17]
221;1;16;147;[1, 9, 16];0.8891349029771867;[1, 9, 16]
222;1;16;147;[1, 9, 16];1.7933769476222254;[1, 9, 16]
223;1;15;146;[1, 9, 15];0.06360091866749551;[1, 9, 15]
224;1;15;146;[1, 9, 15];1.8161656060277456;[1, 9, 15]
225;1;5;1;[1, 5];0.48923682954423375;[1, 5]
226;1;5;1;[1, 5];1.6677223235612002;[1, 5]
227;1;14;90;[1, 5, 14];0.0763309680610953;[1, 5, 14]
228;1;14;90;[1, 5, 14];1.975620295503832;[1, 5, 14]
229;1;12;88;[1, 5, 12];0.7870833992929176;[1, 5, 12]
230;1;12;88;[1, 5, 12];1.426844898394573;[1, 5, 12]
231;1;13;89;[1, 5, 13];0.6996676531148012;[1, 5, 13]
232;1;13;89;[1, 5, 13];1.5806446818215762;[1, 5, 13]
233;1;19;150;[1, 5, 19];0.10836715083400339;[1, 5, 19]
234;1;19;150;[1, 5, 19];1.8718556704404774;[1, 5, 19]
235;1;15;146;[1, 5, 15];0.8146738060600691;[1, 5, 15]
236;1;15;146;[1, 5, 15];1.9356610132993897;[1, 5, 15]
237;1;18;149;[1, 5, 18];0.5308650960320154;[1, 5, 18]
238;1;18;149;[1, 5, 18];1.6134038085148061;[1, 5, 18]
239;1;12;88;[1, 12];0.34538455148380387;[1, 12]
240;1;12;88;[1, 12];1.2634038678897987;[1, 12]
241;1;17;148;[1, 12, 17];0.34336973475844523;[1, 12, 17]
242;1;17;148;[1, 12, 17];1.1804380609789245;[1, 12, 17]
243;1;18;149;[1, 12, 18];0.042426908779575445;[1, 12, 18]
244;1;18;149;[1, 12, 18];1.18858990470903;[1, 12, 18]
245;1;15;146;[1, 12, 15];0.2890410700836832;[1, 12, 15]
246;1;15;146;[1, 12, 15];1.2396690509526045;[1, 12, 15]
247;1;20;181;[1, 12, 20];0.6632963262038085;[1, 12, 20]
248;1;20;181;[1, 12, 20];1.9189069565340582;[1, 12, 20]
249;2;9;10;[2, 9];0.6132864348215261;[2, 9]
250;2;9;10;[2, 9];1.6327933667075694;[2, 9]
251;2;10;91;[2, 9, 10];0.42201878730526254;[2, 9, 10]
252;2;10;91;[2, 9, 10];1.0768655017665787;[2, 9, 10]
253;2;11;92;[2, 9, 11];0.3128371684144311;[2, 9, 11]
254;2;11;92;[2, 9, 11];1.3212790963525078;[2, 9, 11]
255;2;12;93;[2, 9, 12];0.8632718664824859;[2, 9, 12]
256;2;12;93;[2, 9, 12];1.5686149748546632;[2, 9, 12]
257;2;14;95;[2, 9, 14];0.8365059599258129;[2, 9, 14]
258;2;14;95;[2, 9, 14];1.277183015306821;[2, 9, 14]
259;2;17;153;[2, 9, 17];0.5640386623131719;[2, 9, 17]
260;2;17;153;[2, 9, 17];1.257094732497154;[2, 9, 17]
261;2;16;152;[2, 9, 16];0.2884522077602638;[2, 9, 16]
262;2;16;152;[2, 9, 16];1.181485797772769;[2, 9, 16]
263;2;15;151;[2, 9, 15];0.9032103158596663;[2, 9, 15]
264;2;15;151;[2, 9, 15];1.1100047746254402;[2, 9, 15]
265;2;7;8;[2, 7];0.7563425443898075;[2, 7]
266;2;7;8;[2, 7];1.4822731450304494;[2, 7]
267;2;11;92;[2, 7, 11];0.5489251408747362;[2, 7, 11]
268;2;11;92;[2, 7, 11];1.4894539408146057;[2, 7, 11]
269;2;12;93;[2, 7, 12];0.23749553568832127;[2, 7, 12]
270;2;12;93;[2, 7, 12];1.4755128074444626;[2, 7, 12]
271;2;13;94;[2, 7, 13];0.3214850218522338;[2, 7, 13]
272;2;13;94;[2, 7, 13];1.5457464696672978;[2, 7, 13]
273;2;10;91;[2, 7, 10];0.6448435543192719;[2, 7, 10]
274;2;10;91;[2, 7, 10];1.0855422293883117;[2, 7, 10]
275;2;19;155;[2, 7, 19];0.3764646818005428;[2, 7, 19]
276;2;19;155;[2, 7, 19];1.7357545785441246;[2, 7, 19]
277;2;15;151;[2, 7, 15];0.39717720223727904;[2, 7, 15]
278;2;15;151;[2, 7, 15];1.6288016357920876;[2, 7, 15]
279;2;5;6;[2, 5];0.14986345912032717;[2, 5]
280;2;5;6;[2, 5];1.103815986078029;[2, 5]
281;2;14;95;[2, 5, 14];0.710576797972639;[2, 5, 14]
282;2;14;95;[2, 5, 14];1.828140200887866;[2, 5, 14]
283;2;12;93;[2, 5, 12];0.7715475707613793;[2, 5, 12]
284;2;12;93;[2, 5, 12];1.6133530064224557;[2, 5, 12]
285;2;13;94;[2, 5, 13];0.624543826503607;[2, 5, 13]
286;2;13;94;[2, 5, 13];1.329928008992487;[2, 5, 13]
287;2;19;155;[2, 5, 19];0.6451598916306467;[2, 5, 19]
288;2;19;155;[2, 5, 19];1.570293630659298;[2, 5, 19]
289;2;15;151;[2, 5, 15];0.19611815528811216;[2, 5, 15]
290;2;15;151;[2, 5, 15];1.8703549203256833;[2, 5, 15]
291;2;18;154;[2, 5, 18];0.26280454489859184;[2, 5, 18]
292;2;18;154;[2, 5, 18];1.1204949901178263;[2, 5, 18]
293;2;11;92;[2, 11];0.2873140646901131;[2, 11]
294;2;11;92;[2, 11];1.4796822514878332;[2, 11]
295;2;16;152;[2, 11, 16];0.6453836750208242;[2, 11, 16]
296;2;16;152;[2, 11, 16];1.1528463853426325;[2, 11, 16]
297;2;17;153;[2, 11, 17];0.1640893602433211;[2, 11, 17]
298;2;17;153;[2, 11, 17];1.693391752369399;[2, 11, 17]
299;2;18;154;[2, 11, 18];0.010580051893007925;[2, 11, 18]
300;2;18;154;[2, 11, 18];1.5247754341019135;[2, 11, 18]
301;2;21;185;[2, 11, 21];0.6933819653220532;[2, 11, 21]
302;2;21;185;[2, 11, 21];1.4618309612071503;[2, 11, 21]
303;2;22;186;[2, 11, 22];0.4151409662359833;[2, 11, 22]
304;2;22;186;[2, 11, 22];1.5753443568776095;[2, 11, 22]
305;2;13;94;[2, 13];0.1632236552426971;[2, 13]
306;2;13;94;[2, 13];1.538614073361895;[2, 13]
307;2;17;153;[2, 13, 17];0.6541798754770904;[2, 13, 17]
308;2;17;153;[2, 13, 17];1.7015018030254998;[2, 13, 17]
309;2;18;154;[2, 13, 18];0.9343346286562848;[2, 13, 18]
310;2;18;154;[2, 13, 18];1.0142760477625217;[2, 13, 18]
311;2;15;151;[2, 13, 15];0.4583226311244446;[2, 13, 15]
312;2;15;151;[2, 13, 15];1.4777367869877738;[2, 13, 15]
313;2;16;152;[2, 13, 16];0.7855605318468457;[2, 13, 16]
314;2;16;152;[2, 13, 16];1.4382996416462375;[2, 13, 16]
315;2;21;185;[2, 13, 21];0.8565382867132316;[2, 13, 21]
316;2;21;185;[2, 13, 21];1.8099907264067467;[2, 13, 21]
317;2;10;91;[2, 10];0.24759412919030854;[2, 10]
318;2;10;91;[2, 10];1.3530913435420318;[2, 10]
319;2;18;154;[2, 10, 18];0.9664299100453848;[2, 10, 18]
320;2;18;154;[2, 10, 18];1.9646549001158675;[2, 10, 18]
321;2;19;155;[2, 10, 19];0.5428386631799702;[2, 10, 19]
322;2;19;155;[2, 10, 19];1.8260623966508136;[2, 10, 19]
323;2;17;153;[2, 10, 17];0.15594466092491643;[2, 10, 17]
324;2;17;153;[2, 10, 17];1.9975241416432046;[2, 10, 17]
325;2;16;152;[2, 10, 16];0.6443582512367261;[2, 10, 16]
326;2;16;152;[2, 10, 16];1.737497837135731;[2, 10, 16]
327;2;21;185;[2, 10, 21];0.022801865321079084;[2, 10, 21]
328;2;21;185;[2, 10, 21];1.9220683674395667;[2, 10, 21]
329;2;20;184;[2, 10, 20];0.9298520395897061;[2, 10, 20]
330;2;20;184;[2, 10, 20];1.7399040227993343;[2, 10, 20]
331;2;22;186;[2, 10, 22];0.5542641092845455;[2, 10, 22]
332;2;22;186;[2, 10, 22];1.299820346737162;[2, 10, 22]
333;3;6;12;[3, 6];0.5965986671893635;[3, 6]
334;3;6;12;[3, 6];1.870440304676953;[3, 6]
335;3;12;98;[3, 6, 12];0.6515800304063923;[3, 6, 12]
336;3;12;98;[3, 6, 12];1.442514972008213;[3, 6, 12]
337;3;10;96;[3, 6, 10];0.5968124590919994;[3, 6, 10]
338;3;10;96;[3, 6, 10];1.18505874296894;[3, 6, 10]
339;3;13;99;[3, 6, 13];0.8340068482060732;[3, 6, 13]
340;3;13;99;[3, 6, 13];1.8676543103222565;[3, 6, 13]
341;3;14;100;[3, 6, 14];0.03594233659312396;[3, 6, 14]
342;3;14;100;[3, 6, 14];1.9409875293271095;[3, 6, 14]
343;3;19;160;[3, 6, 19];0.2154677104423559;[3, 6, 19]
344;3;19;160;[3, 6, 19];1.5158694640089432;[3, 6, 19]
345;3;5;11;[3, 5];0.8779165546766088;[3, 5]
346;3;5;11;[3, 5];1.141175573102783;[3, 5]
347;3;14;100;[3, 5, 14];0.26093635554719374;[3, 5, 14]
348;3;14;100;[3, 5, 14];1.5750417392819938;[3, 5, 14]
349;3;12;98;[3, 5, 12];0.4874742805395267;[3, 5, 12]
350;3;12;98;[3, 5, 12];1.3377335841675013;[3, 5, 12]
351;3;13;99;[3, 5, 13];0.4694403601138877;[3, 5, 13]
352;3;13;99;[3, 5, 13];1.9787675411941095;[3, 5, 13]
353;3;19;160;[3, 5, 19];0.5029611209082592;[3, 5, 19]
354;3;19;160;[3, 5, 19];1.103991506138463;[3, 5, 19]
355;3;15;156;[3, 5, 15];0.9688577479325589;[3, 5, 15]
356;3;15;156;[3, 5, 15];1.280771339589795;[3, 5, 15]
357;3;18;159;[3, 5, 18];0.8174288576678701;[3, 5, 18]
358;3;18;159;[3, 5, 18];1.889047661953192;[3, 5, 18]
359;3;9;15;[3, 9];0.8995687128224277;[3, 9]
360;3;9;15;[3, 9];1.6432290708456927;[3, 9]
361;3;10;96;[3, 9, 10];0.08284446074752294;[3, 9, 10]
362;3;10;96;[3, 9, 10];1.4277487995737659;[3, 9, 10]
363;3;11;97;[3, 9, 11];0.31230943344302187;[3, 9, 11]
364;3;11;97;[3, 9, 11];1.7629798181195746;[3, 9, 11]
365;3;12;98;[3, 9, 12];0.7451331562211676;[3, 9, 12]
366;3;12;98;[3, 9, 12];1.5144370833006278;[3, 9, 12]
367;3;14;100;[3, 9, 14];0.5973871169783498;[3, 9, 14]
368;3;14;100;[3, 9, 14];1.8442409659167782;[3, 9, 14]
369;3;17;158;[3, 9, 17];0.7863772422709825;[3, 9, 17]
370;3;17;158;[3, 9, 17];1.3230375466076738;[3, 9, 17]
371;3;16;157;[3, 9, 16];0.39345966068623706;[3, 9, 16]
372;3;16;157;[3, 9, 16];1.4606740504484585;[3, 9, 16]
373;3;15;156;[3, 9, 15];0.02003431237475506;[3, 9, 15]
374;3;15;156;[3, 9, 15];1.1492206892226426;[3, 9, 15]
375;3;11;97;[3, 11];0.2583953730423343;[3, 11]
376;3;11;97;[3, 11];1.4851485503184474;[3, 11]
377;3;16;157;[3, 11, 16];0.6169886274574088;[3, 11, 16]
378;3;16;157;[3, 11, 16];1.1301832944427266;[3, 11, 16]
379;3;17;158;[3, 11, 17];0.41384241922895026;[3, 11, 17]
380;3;17;158;[3, 11, 17];1.3363315482869365;[3, 11, 17]
381;3;18;159;[3, 11, 18];0.7859749493171735;[3, 11, 18]
382;3;18;159;[3, 11, 18];1.447944716370478;[3, 11, 18]
383;3;21;188;[3, 11, 21];0.5814847609212948;[3, 11, 21]
384;3;21;188;[3, 11, 21];1.5923416932821524;[3, 11, 21]
385;3;22;189;[3, 11, 22];0.25753157418750705;[3, 11, 22]
386;3;22;189;[3, 11, 22];1.245934935859157;[3, 11, 22]
387;3;12;98;[3, 12];0.29402000805482364;[3, 12]
388;3;12;98;[3, 12];1.2965200558266654;[3, 12]
389;3;17;158;[3, 12, 17];0.7633654748912058;[3, 12, 17]
390;3;17;158;[3, 12, 17];1.4771875443650488;[3, 12, 17]
391;3;18;159;[3, 12, 18];0.15089086957256748;[3, 12, 18]
392;3;18;159;[3, 12, 18];1.3251591607681148;[3, 12, 18]
393;3;15;156;[3, 12, 15];0.28826268280547085;[3, 12, 15]
394;3;15;156;[3, 12, 15];1.0543446605462314;[3, 12, 15]
395;3;20;187;[3, 12, 20];0.2344445515744118;[3, 12, 20]
396;3;20;187;[3, 12, 20];1.6131189153386585;[3, 12, 20]
397;3;10;96;[3, 10];0.4644665676942519;[3, 10]
398;3;10;96;[3, 10];1.6031257429700077;[3, 10]
399;3;18;159;[3, 10, 18];0.3842956160065325;[3, 10, 18]
400;3;18;159;[3, 10, 18];1.0813404692208173;[3, 10, 18]
401;3;19;160;[3, 10, 19];0.8408326104253374;[3, 10, 19]
402;3;19;160;[3, 10, 19];1.8442344050130122;[3, 10, 19]
403;3;17;158;[3, 10, 17];0.6136959305537013;[3, 10, 17]
404;3;17;158;[3, 10, 17];1.5507618606784128;[3, 10, 17]
405;3;16;157;[3, 10, 16];0.897749114291263;[3, 10, 16]
406;3;16;157;[3, 10, 16];1.7208846845534462;[3, 10, 16]
407;3;21;188;[3, 10, 21];0.40747121049003376;[3, 10, 21]
408;3;21;188;[3, 10, 21];1.825829480743477;[3, 10, 21]
409;3;20;187;[3, 10, 20];0.10358297849457077;[3, 10, 20]
410;3;20;187;[3, 10, 20];1.7186046889633018;[3, 10, 20]
411;3;22;189;[3, 10, 22];0.5783469704530539;[3, 10, 22]
412;3;22;189;[3, 10, 22];1.2380288921653042;[3, 10, 22]
413;4;7;18;[4, 7];0.10819335840670563;[4, 7]
414;4;7;18;[4, 7];1.09879603636513;[4, 7]
415;4;11;102;[4, 7, 11];0.7778154979584371;[4, 7, 11]
416;4;11;102;[4, 7, 11];1.5064206635553279;[4, 7, 11]
417;4;12;103;[4, 7, 12];0.546143905625208;[4, 7, 12]
418;4;12;103;[4, 7, 12];1.0594759560009888;[4, 7, 12]
419;4;13;104;[4, 7, 13];0.2149817450629199;[4, 7, 13]
420;4;13;104;[4, 7, 13];1.3351950723925454;[4, 7, 13]
421;4;10;101;[4, 7, 10];0.0782427010899378;[4, 7, 10]
422;4;10;101;[4, 7, 10];1.5806233964405978;[4, 7, 10]
423;4;19;165;[4, 7, 19];0.9710442350517192;[4, 7, 19]
424;4;19;165;[4, 7, 19];1.1160558748422105;[4, 7, 19]
425;4;15;161;[4, 7, 15];0.1935626942417783;[4, 7, 15]
426;4;15;161;[4, 7, 15];1.236564451749273;[4, 7, 15]
427;4;5;16;[4, 5];0.07870588462476613;[4, 5]
428;4;5;16;[4, 5];1.8148980570890971;[4, 5]
429;4;14;105;[4, 5, 14];0.6559046803968187;[4, 5, 14]
430;4;14;105;[4, 5, 14];1.7365042993100088;[4, 5, 14]
431;4;12;103;[4, 5, 12];0.39483873344933906;[4, 5, 12]
432;4;12;103;[4, 5, 12];1.4521573952835782;[4, 5, 12]
433;4;13;104;[4, 5, 13];0.2553431931898962;[4, 5, 13]
434;4;13;104;[4, 5, 13];1.3477813621322365;[4, 5, 13]
435;4;19;165;[4, 5, 19];0.7563463510473307;[4, 5, 19]
436;4;19;165;[4, 5, 19];1.5043109802966321;[4, 5, 19]
437;4;15;161;[4, 5, 15];0.0985442810547199;[4, 5, 15]
438;4;15;161;[4, 5, 15];1.6005842900518856;[4, 5, 15]
439;4;18;164;[4, 5, 18];0.021425063651866028;[4, 5, 18]
440;4;18;164;[4, 5, 18];1.705950521457549;[4, 5, 18]
441;4;9;20;[4, 9];0.7410027485537507;[4, 9]
442;4;9;20;[4, 9];1.834752977881463;[4, 9]
443;4;10;101;[4, 9, 10];0.4616659653768189;[4, 9, 10]
444;4;10;101;[4, 9, 10];1.428923040224441;[4, 9, 10]
445;4;11;102;[4, 9, 11];0.43892602512037526;[4, 9, 11]
446;4;11;102;[4, 9, 11];1.8892936713700441;[4, 9, 11]
447;4;12;103;[4, 9, 12];0.21147645834623985;[4, 9, 12]
448;4;12;103;[4, 9, 12];1.280988792781614;[4, 9, 12]
449;4;14;105;[4, 9, 14];0.8620836383676513;[4, 9, 14]
450;4;14;105;[4, 9, 14];1.9507881639055087;[4, 9, 14]
451;4;17;163;[4, 9, 17];0.37605707682162404;[4, 9, 17]
452;4;17;163;[4, 9, 17];1.2501653978732434;[4, 9, 17]
453;4;16;162;[4, 9, 16];0.9508332111286109;[4, 9, 16]
454;4;16;162;[4, 9, 16];1.9472107700338732;[4, 9, 16]
455;4;15;161;[4, 9, 15];0.8009700447449772;[4, 9, 15]
456;4;15;161;[4, 9, 15];1.8768063083259066;[4, 9, 15]
457;4;11;102;[4, 11];0.277169593452691;[4, 11]
458;4;11;102;[4, 11];1.6806191782321938;[4, 11]
459;4;16;162;[4, 11, 16];0.8711800703801709;[4, 11, 16]
460;4;16;162;[4, 11, 16];1.749196719308999;[4, 11, 16]
461;4;17;163;[4, 11, 17];0.2485316984328938;[4, 11, 17]
462;4;17;163;[4, 11, 17];1.1299159752958252;[4, 11, 17]
463;4;18;164;[4, 11, 18];0.6632163512071172;[4, 11, 18]
464;4;18;164;[4, 11, 18];1.670073587981401;[4, 11, 18]
465;4;21;191;[4, 11, 21];0.29007883040950944;[4, 11, 21]
466;4;21;191;[4, 11, 21];1.2680251371730236;[4, 11, 21]
467;4;22;192;[4, 11, 22];0.3711502592262379;[4, 11, 22]
468;4;22;192;[4, 11, 22];1.6785534202716828;[4, 11, 22]
469;4;10;101;[4, 10];0.20460076771128488;[4, 10]
470;4;10;101;[4, 10];1.7598888323388524;[4, 10]
