id;depart;arrivee;OnD;list_airports;alpha;list_flights
93;16;22;93;[];0.49588835986499213;[]
94;16;23;94;[];0.6986774886094638;[]
95;16;24;95;[];0.875767389056326;[]
96;17;21;96;[];0.7183863269656623;[]
97;17;22;97;[];0.3451297223926535;[]
98;17;23;98;[];0.3238375736499972;[]
99;17;24;99;[];0.6963047461925163;[]
100;18;21;100;[];0.04563393369973423;[]
101;18;22;101;[];0.9922751197217288;[]
102;18;23;102;[];0.5163118752562783;[]
103;18;24;103;[];0.8378153928539214;[]
104;19;21;104;[];0.19768688020818637;[]
105;19;22;105;[];0.28757036081351983;[]
106;19;23;106;[];0.0885608222708072;[]
107;19;24;107;[];0.9073300605092909;[]
108;20;21;108;[];0.7676140049350444;[]
109;20;22;109;[];0.8702377195346929;[]
110;20;23;110;[];0.04971199841921292;[]
111;20;24;111;[];0.21841869395077462;[]
112;21;25;112;[];0.5793775488160735;[]
113;21;26;113;[];0.5133959326116522;[]
114;21;27;114;[];0.6167175956020428;[]
115;21;28;115;[];0.3333216433025785;[]
116;21;29;116;[];0.6418641416758217;[]
117;21;30;117;[];0.3250436936064902;[]
118;21;31;118;[];0.03323259322279637;[]
119;21;32;119;[];0.23552435647204883;[]
120;22;25;120;[];0.5855926706792705;[]
121;22;26;121;[];0.33214220869807143;[]
122;22;27;122;[];0.8476470100233633;[]
123;22;28;123;[];0.49284610062382206;[]
124;22;29;124;[];0.26535008570175256;[]
125;22;30;125;[];0.35510214649584526;[]
126;22;31;126;[];0.7528592121628865;[]
127;22;32;127;[];0.3088121931839334;[]
128;23;25;128;[];0.8608966571670784;[]
129;23;26;129;[];0.8142666037611017;[]
130;23;27;130;[];0.17863973898500274;[]
131;23;28;131;[];0.431012338980572;[]
132;23;29;132;[];0.0846627750059814;[]
133;23;30;133;[];0.3822802068962088;[]
134;23;31;134;[];0.00833666754731377;[]
135;23;32;135;[];0.3771623795645984;[]
136;24;25;136;[];0.07396761958658615;[]
137;24;26;137;[];0.9922821046446615;[]
138;24;27;138;[];0.5674022346591103;[]
139;24;28;139;[];0.8794723062315646;[]
140;24;29;140;[];0.023066397386608095;[]
141;24;30;141;[];0.04109204767869534;[]
142;24;31;142;[];0.9508400437025717;[]
143;24;32;143;[];0.9197684504320165;[]
144;25;33;144;[];0.07834710411747126;[]
145;25;34;145;[];0.2757997600883;[]
146;25;35;146;[];0.7206692717221885;[]
147;25;36;147;[];0.6745994749166091;[]
148;25;37;148;[];0.36013638257257385;[]
149;25;38;149;[];0.9297978733921233;[]
150;25;39;150;[];0.4782808836177188;[]
151;26;33;151;[];0.5422685796479949;[]
152;26;34;152;[];0.25712328749165203;[]
153;26;35;153;[];0.8286250051748936;[]
154;26;36;154;[];0.8590688360956111;[]
155;26;37;155;[];0.46920934156855676;[]
156;26;38;156;[];0.9477959007049315;[]
157;26;39;157;[];0.9498929978716286;[]
158;27;33;158;[];0.7905767702134541;[]
159;27;34;159;[];0.43879551806481487;[]
160;27;35;160;[];0.5984500237384778;[]
161;27;36;161;[];0.20469276799709069;[]
162;27;37;162;[];0.9853508448876966;[]
163;27;38;163;[];0.433783226616572;[]
164;27;39;164;[];0.6090191921382793;[]
165;28;33;165;[];0.9944259840695175;[]
166;28;34;166;[];0.18146179602280688;[]
167;28;35;167;[];0.17042546585031593;[]
168;28;36;168;[];0.9987898174929359;[]
169;28;37;169;[];0.8984591927727676;[]
170;28;38;170;[];0.4797417799992225;[]
171;28;39;171;[];0.4540317313533857;[]
172;29;33;172;[];0.7672041813134274;[]
173;29;34;173;[];0.0403532680992571;[]
174;29;35;174;[];0.16014029911229355;[]
175;29;36;175;[];0.8438294156136579;[]
176;29;37;176;[];0.052651066084114406;[]
177;29;38;177;[];0.8160109097452595;[]
178;29;39;178;[];0.7619443117918363;[]
179;30;33;179;[];0.3990853124768359;[]
180;30;34;180;[];0.5125514783238603;[]
181;30;35;181;[];0.3242224841869821;[]
182;30;36;182;[];0.05882267201357272;[]
183;30;37;183;[];0.4433114774568925;[]
184;30;38;184;[];0.544556953349002;[]
185;30;39;185;[];0.22193868425625407;[]
186;31;33;186;[];0.7725187147779955;[]
187;31;34;187;[];0.8821379855015858;[]
188;31;35;188;[];0.727598180239464;[]
189;31;36;189;[];0.9387500729226452;[]
190;31;37;190;[];0.6893809372181774;[]
191;31;38;191;[];0.3889545762108291;[]
192;31;39;192;[];0.027534978509287544;[]
193;32;33;193;[];0.12169538640141164;[]
194;32;34;194;[];0.1047315590174307;[]
195;32;35;195;[];0.10659368190100382;[]
196;32;36;196;[];0.936247824704532;[]
197;32;37;197;[];0.6051062857516301;[]
198;32;38;198;[];0.8204733016747663;[]
199;32;39;199;[];0.6004276944031544;[]
200;33;40;200;[];0.7078033793725065;[]
201;33;41;201;[];0.3262687689201351;[]
202;33;42;202;[];0.09904183264531552;[]
203;33;43;203;[];0.29723722722282675;[]
204;33;44;204;[];0.4261758379910543;[]
205;34;40;205;[];0.6620213919522755;[]
206;34;41;206;[];0.47660040636585865;[]
207;34;42;207;[];0.5653374663553317;[]
208;34;43;208;[];0.51980639550375;[]
209;34;44;209;[];0.6336050447743409;[]
210;35;40;210;[];0.05684075678862377;[]
211;35;41;211;[];0.899641126596237;[]
212;35;42;212;[];0.05827752900808503;[]
213;35;43;213;[];0.2567558602858775;[]
214;35;44;214;[];0.38151798805090653;[]
215;36;40;215;[];0.6583737464928778;[]
216;36;41;216;[];0.5219551959246784;[]
217;36;42;217;[];0.7681248628796817;[]
218;36;43;218;[];0.6344718356141237;[]
219;36;44;219;[];0.9581908247536655;[]
220;37;40;220;[];0.39328549679526237;[]
221;37;41;221;[];0.8597487622049813;[]
222;37;42;222;[];0.26875230681729545;[]
223;37;43;223;[];0.6330919944065707;[]
224;37;44;224;[];0.3285837915533554;[]
225;38;40;225;[];0.8359767799575057;[]
226;38;41;226;[];0.32000727194295386;[]
227;38;42;227;[];0.5067417383524535;[]
228;38;43;228;[];0.7607703366174514;[]
229;38;44;229;[];0.9388243180844014;[]
230;39;40;230;[];0.581717216679313;[]
231;39;41;231;[];0.9129119493035045;[]
232;39;42;232;[];0.21514419670387497;[]
233;39;43;233;[];0.5370057933130754;[]
234;39;44;234;[];0.812725297359387;[]
235;40;45;235;[];0.21128337007494524;[]
236;40;46;236;[];0.648160217980619;[]
237;40;47;237;[];0.050279177597748914;[]
238;40;48;238;[];0.33950887974969124;[]
239;40;49;239;[];0.1782077557717816;[]
240;41;45;240;[];0.47350138329595204;[]
241;41;46;241;[];0.5472804936652602;[]
242;41;47;242;[];0.17247896523744854;[]
243;41;48;243;[];0.4325398515622647;[]
244;41;49;244;[];0.35206477045653894;[]
245;42;45;245;[];0.429297521263869;[]
246;42;46;246;[];0.3750397853145331;[]
247;42;47;247;[];0.6799974796748978;[]
248;42;48;248;[];0.9352978099835942;[]
249;42;49;249;[];0.9140433937270944;[]
250;43;45;250;[];0.9641036266005165;[]
251;43;46;251;[];0.3455519725232872;[]
252;43;47;252;[];0.8840606358873193;[]
253;43;48;253;[];0.09602140027489514;[]
254;43;49;254;[];0.32051959771253724;[]
255;44;45;255;[];0.19376292455300925;[]
256;44;46;256;[];0.11087523368593954;[]
257;44;47;257;[];0.6767292783417904;[]
258;44;48;258;[];0.15775286939541733;[]
259;44;49;259;[];0.17196735911058258;[]
260;45;50;260;[];0.5720530290024817;[]
261;45;51;261;[];0.25638558922887933;[]
262;45;52;262;[];0.40164957171251636;[]
263;45;53;263;[];0.09209940162511043;[]
264;45;54;264;[];0.21405144477969062;[]
265;46;50;265;[];0.17216159824280242;[]
266;46;51;266;[];0.9993992752658196;[]
267;46;52;267;[];0.08882431443672845;[]
268;46;53;268;[];0.12076496004252357;[]
269;46;54;269;[];0.26294675791754507;[]
270;47;50;270;[];0.2055384466718826;[]
271;47;51;271;[];0.733568475049597;[]
272;47;52;272;[];0.3968977476611837;[]
273;47;53;273;[];0.5670542582554237;[]
274;47;54;274;[];0.13674450370604196;[]
275;48;50;275;[];0.005851410378486799;[]
276;48;51;276;[];0.616324823217332;[]
277;48;52;277;[];0.7574139928210428;[]
278;48;53;278;[];0.3694519349997447;[]
279;48;54;279;[];0.27012923893481267;[]
280;49;50;280;[];0.18068321049767744;[]
281;49;51;281;[];0.7800863185809559;[]
282;49;52;282;[];0.2779104899707552;[]
283;49;53;283;[];0.08180728486779176;[]
284;49;54;284;[];0.4532740520082428;[]
285;50;55;285;[];0.9108216036624102;[]
286;50;56;286;[];0.13473923079814676;[]
287;50;57;287;[];0.39500637076699796;[]
288;50;58;288;[];0.6201285985219269;[]
289;50;59;289;[];0.4895360055522153;[]
290;50;60;290;[];0.7363537603835577;[]
291;50;61;291;[];0.8191128639275123;[]
292;51;55;292;[];0.7588829620209381;[]
293;51;56;293;[];0.4745357078026142;[]
294;51;57;294;[];0.5536950393660731;[]
295;51;58;295;[];0.23198622016325854;[]
296;51;59;296;[];0.1494482336044063;[]
297;51;60;297;[];0.8343248231797533;[]
298;51;61;298;[];0.21836562621210343;[]
299;52;55;299;[];0.2643262093435512;[]
300;52;56;300;[];0.2446011336935463;[]
301;52;57;301;[];0.7409682660572954;[]
302;52;58;302;[];0.24592478796702033;[]
303;52;59;303;[];0.5370690804443219;[]
304;52;60;304;[];0.8518732309372419;[]
305;52;61;305;[];0.06695434383446086;[]
306;53;55;306;[];0.07288804690116457;[]
307;53;56;307;[];0.7896271094866218;[]
308;53;57;308;[];0.46012851552106304;[]
309;53;58;309;[];0.39037795146157883;[]
310;53;59;310;[];0.9913091120417434;[]
311;53;60;311;[];0.8875860591371594;[]
312;53;61;312;[];0.04355397462334687;[]
313;54;55;313;[];0.42886438221484036;[]
314;54;56;314;[];0.934367767213085;[]
315;54;57;315;[];0.6867262916143908;[]
316;54;58;316;[];0.7919624853701677;[]
317;54;59;317;[];0.35191452789280864;[]
318;54;60;318;[];0.8596374618538749;[]
319;54;61;319;[];0.19019673062959686;[]
320;55;62;320;[];0.033578604941391976;[]
321;55;63;321;[];0.4348181622701639;[]
322;55;64;322;[];0.773821029916695;[]
323;55;65;323;[];0.42931879950192386;[]
324;56;62;324;[];0.8899979815704375;[]
325;56;63;325;[];0.9877044186626407;[]
326;56;64;326;[];0.688470300329391;[]
327;56;65;327;[];0.6314058436899748;[]
328;57;62;328;[];0.5930617686804611;[]
329;57;63;329;[];0.3589114100645343;[]
330;57;64;330;[];0.37237300912703497;[]
331;57;65;331;[];0.7500506006288994;[]
332;58;62;332;[];0.5503461192315806;[]
333;58;63;333;[];0.6129967571784927;[]
334;58;64;334;[];0.14443873436600851;[]
335;58;65;335;[];0.7876167719191574;[]
336;59;62;336;[];0.9839044208925987;[]
337;59;63;337;[];0.44244092578274885;[]
338;59;64;338;[];0.7684247839046296;[]
339;59;65;339;[];0.9703894525759926;[]
340;60;62;340;[];0.7910995838432955;[]
341;60;63;341;[];0.4645023130738093;[]
342;60;64;342;[];0.9239511832030818;[]
343;60;65;343;[];0.887641835324102;[]
344;61;62;344;[];0.38925937412860323;[]
345;61;63;345;[];0.16696212859115445;[]
346;61;64;346;[];0.2116856863527461;[]
347;61;65;347;[];0.8748234216043791;[]
348;62;66;348;[];0.5169611327238202;[]
349;62;67;349;[];0.2701289216165885;[]
350;62;68;350;[];0.963081572937972;[]
351;62;69;351;[];0.6866153314906738;[]
352;62;70;352;[];0.7979733730877923;[]
353;63;66;353;[];0.12589265002481054;[]
354;63;67;354;[];0.13728005438386193;[]
355;63;68;355;[];0.5945149774761296;[]
356;63;69;356;[];0.7742642781272284;[]
357;63;70;357;[];0.515814236261319;[]
358;64;66;358;[];0.045073952995023925;[]
359;64;67;359;[];0.3996957972811359;[]
360;64;68;360;[];0.8937358357233638;[]
361;64;69;361;[];0.18814445143528125;[]
362;64;70;362;[];0.14317246073291834;[]
363;65;66;363;[];0.8661344038694718;[]
364;65;67;364;[];0.010304269496972385;[]
365;65;68;365;[];0.7098231921443443;[]
366;65;69;366;[];0.18509018573113845;[]
367;65;70;367;[];0.024985892220576345;[]
368;66;71;368;[];0.800952716733953;[]
369;66;72;369;[];0.24392241707182372;[]
370;66;73;370;[];0.9795526400129841;[]
371;66;74;371;[];0.7845414828417416;[]
372;66;75;372;[];0.2400826812251322;[]
373;66;76;373;[];0.512925657720221;[]
374;67;71;374;[];0.9700539510973103;[]
375;67;72;375;[];0.5901602492327567;[]
376;67;73;376;[];0.532498670113841;[]
377;67;74;377;[];0.4883978692100055;[]
378;67;75;378;[];0.0006595520474701466;[]
379;67;76;379;[];0.5005491200522294;[]
380;68;71;380;[];0.4565516525013613;[]
381;68;72;381;[];0.3432148149335954;[]
382;68;73;382;[];0.984896923627272;[]
383;68;74;383;[];0.8076664906555475;[]
384;68;75;384;[];0.9244997121160019;[]
385;68;76;385;[];0.8166786657112604;[]
386;69;71;386;[];0.5743684457914913;[]
387;69;72;387;[];0.8708406156591502;[]
388;69;73;388;[];0.656991487982044;[]
389;69;74;389;[];0.8557249879593041;[]
390;69;75;390;[];0.922238892368576;[]
391;69;76;391;[];0.44450854582244936;[]
392;70;71;392;[];0.16615937795689972;[]
393;70;72;393;[];0.6893646808534188;[]
394;70;73;394;[];0.6861620386927967;[]
395;70;74;395;[];0.22510017148273587;[]
396;70;75;396;[];0.3770336922527058;[]
397;70;76;397;[];0.22379461254954558;[]
398;71;77;398;[];0.6607890782203856;[]
399;71;78;399;[];0.6456842134164436;[]
400;71;79;400;[];0.03927728326531188;[]
401;71;80;401;[];0.3166121894705973;[]
402;71;81;402;[];0.211997721932768;[]
403;71;82;403;[];0.6564018694079856;[]
404;71;83;404;[];0.001013129291020931;[]
405;72;77;405;[];0.6094485529588289;[]
406;72;78;406;[];0.0598173676548277;[]
407;72;79;407;[];0.6443034969185313;[]
408;72;80;408;[];0.37399053833676654;[]
409;72;81;409;[];0.2964168528087241;[]
410;72;82;410;[];0.6209543379921525;[]
411;72;83;411;[];0.995130134180968;[]
412;73;77;412;[];0.35230289053229713;[]
413;73;78;413;[];0.3701967100706902;[]
414;73;79;414;[];0.4807012953225509;[]
415;73;80;415;[];0.6885956780832128;[]
416;73;81;416;[];0.20750798432949225;[]
417;73;82;417;[];0.47068691103727756;[]
418;73;83;418;[];0.9110881413067926;[]
419;74;77;419;[];0.5359145137561181;[]
420;74;78;420;[];0.9704528921589075;[]
421;74;79;421;[];0.08194087901059821;[]
422;74;80;422;[];0.4422394821398221;[]
423;74;81;423;[];0.2599820579298191;[]
424;74;82;424;[];0.7026387267350058;[]
425;74;83;425;[];0.3013514004285669;[]
426;75;77;426;[];0.7242688784552733;[]
427;75;78;427;[];0.39103531816343273;[]
428;75;79;428;[];0.5749308365138064;[]
429;75;80;429;[];0.7546839713265643;[]
430;75;81;430;[];0.1181071662461568;[]
431;75;82;431;[];0.8908126914055643;[]
432;75;83;432;[];0.6760240944780012;[]
433;76;77;433;[];0.17899951810672698;[]
434;76;78;434;[];0.7528100068651657;[]
435;76;79;435;[];0.7619424265919641;[]
436;76;80;436;[];0.34006707044907114;[]
437;76;81;437;[];0.9937123085744242;[]
438;76;82;438;[];0.978689715938972;[]
439;76;83;439;[];0.4900534867012003;[]
440;77;84;440;[];0.6650813767613699;[]
441;77;85;441;[];0.34826022667758805;[]
442;77;86;442;[];0.7459786163813384;[]
443;77;87;443;[];0.11722054778534718;[]
444;78;84;444;[];0.9940383751369899;[]
445;78;85;445;[];0.053751267943886294;[]
446;78;86;446;[];0.45624286175059026;[]
447;78;87;447;[];0.01136464873107168;[]
448;79;84;448;[];0.7505867556258006;[]
449;79;85;449;[];0.19352977202071098;[]
450;79;86;450;[];0.4967179486593747;[]
451;79;87;451;[];0.02978052951253396;[]
452;80;84;452;[];0.5951652345363421;[]
453;80;85;453;[];0.878285149074217;[]
454;80;86;454;[];0.8652550123833649;[]
455;80;87;455;[];0.331219804929755;[]
456;81;84;456;[];0.8071764860872024;[]
457;81;85;457;[];0.7644272934039498;[]
458;81;86;458;[];0.09360244279947438;[]
459;81;87;459;[];0.8585416370388637;[]
460;82;84;460;[];0.1446958548269952;[]
461;82;85;461;[];0.3893159788068983;[]
462;82;86;462;[];0.4355635888788474;[]
463;82;87;463;[];0.5107741516253999;[]
464;83;84;464;[];0.8505467814147183;[]
465;83;85;465;[];0.7720302857497658;[]
466;83;86;466;[];0.8148606930455302;[]
467;83;87;467;[];0.33065179690158697;[]
468;84;88;468;[];0.6790616397255025;[]
469;84;89;469;[];0.4967303541974162;[]
470;84;90;470;[];0.4616925372595735;[]
471;84;91;471;[];0.9654000539278933;[]
472;84;92;472;[];0.6129741446631478;[]
473;84;93;473;[];0.7032684373558749;[]
474;85;88;474;[];0.8946041065111092;[]
475;85;89;475;[];0.9057672255919638;[]
476;85;90;476;[];0.8337254916930683;[]
477;85;91;477;[];0.4001288901096942;[]
478;85;92;478;[];0.05796492929904451;[]
479;85;93;479;[];0.360327629656211;[]
480;86;88;480;[];0.5857832879640483;[]
481;86;89;481;[];0.6289257341919228;[]
482;86;90;482;[];0.5166275307962931;[]
483;86;91;483;[];0.6623382064410965;[]
484;86;92;484;[];0.7457302906290864;[]
485;86;93;485;[];0.8093221759652509;[]
486;87;88;486;[];0.820084908148089;[]
487;87;89;487;[];0.12458207347852412;[]
488;87;90;488;[];0.023702928974068005;[]
489;87;91;489;[];0.9411107198743947;[]
490;87;92;490;[];0.867527737835021;[]
491;87;93;491;[];0.07331798542970547;[]
492;88;94;492;[];0.7634357122840412;[]
493;88;95;493;[];0.15491645564408008;[]
494;88;96;494;[];0.7158483837872891;[]
495;88;97;495;[];0.37079095031768494;[]
496;88;98;496;[];0.5958456875312126;[]
497;88;99;497;[];0.46154176742852915;[]
498;89;94;498;[];0.6385518569594586;[]
499;89;95;499;[];0.7872802454508241;[]
500;89;96;500;[];0.4661609194408962;[]
501;89;97;501;[];0.5740951628972593;[]
502;89;98;502;[];0.07899940421870344;[]
503;89;99;503;[];0.9929288183413485;[]
504;90;94;504;[];0.8612330037874547;[]
505;90;95;505;[];0.4229890449966487;[]
506;90;96;506;[];0.1278279164932874;[]
507;90;97;507;[];0.4549489437429015;[]
508;90;98;508;[];0.9674794501248802;[]
509;90;99;509;[];0.619675698798875;[]
510;91;94;510;[];0.517132835880842;[]
511;91;95;511;[];0.8426773823674423;[]
512;91;96;512;[];0.691732548215837;[]
513;91;97;513;[];0.6536428583819032;[]
514;91;98;514;[];0.1004184620719597;[]
515;91;99;515;[];0.6596720691048079;[]
516;92;94;516;[];0.7760461353699055;[]
517;92;95;517;[];0.3085257879106351;[]
518;92;96;518;[];0.04182916849511953;[]
519;92;97;519;[];0.21308382174154028;[]
520;92;98;520;[];0.22373588040569126;[]
521;92;99;521;[];0.23463505763142645;[]
522;93;94;522;[];0.06775637149687208;[]
523;93;95;523;[];0.03173556305639513;[]
524;93;96;524;[];0.18473640962748017;[]
525;93;97;525;[];0.4407585197908297;[]
526;93;98;526;[];0.5870987732471127;[]
527;93;99;527;[];0.6981175915579931;[]
528;94;100;528;[];0.6744838329469343;[]
529;94;101;529;[];0.47510075056472245;[]
530;94;102;530;[];0.29402529484571627;[]
531;94;103;531;[];0.752964531210752;[]
532;94;104;532;[];0.7476038802091742;[]
533;94;105;533;[];0.654435758532006;[]
534;95;100;534;[];0.052081361637817514;[]
535;95;101;535;[];0.5790915233631664;[]
536;95;102;536;[];0.4049670247746209;[]
537;95;103;537;[];0.5439044247229126;[]
538;95;104;538;[];0.8128758564153749;[]
539;95;105;539;[];0.8344104671828041;[]
540;96;100;540;[];0.6477157406783445;[]
541;96;101;541;[];0.30073731029167416;[]
542;96;102;542;[];0.81552642002147;[]
543;96;103;543;[];0.21067295405890163;[]
544;96;104;544;[];0.39735330694905313;[]
545;96;105;545;[];0.268943000182329;[]
546;97;100;546;[];0.38365378612708767;[]
547;97;101;547;[];0.5128980308113211;[]
548;97;102;548;[];0.5120071063150695;[]
549;97;103;549;[];0.21901405306116217;[]
550;97;104;550;[];0.2105994161421434;[]
551;97;105;551;[];0.31069600960665733;[]
552;98;100;552;[];0.02776184009094873;[]
553;98;101;553;[];0.20808766171088067;[]
554;98;102;554;[];0.3433047645257028;[]
555;98;103;555;[];0.9664268829252078;[]
556;98;104;556;[];0.018882369699709356;[]
557;98;105;557;[];0.14564893576862792;[]
558;99;100;558;[];0.24883962296152773;[]
559;99;101;559;[];0.8110192784531169;[]
560;99;102;560;[];0.6861767511434567;[]
561;99;103;561;[];0.028016552004938244;[]
562;99;104;562;[];0.4573225640056102;[]
563;99;105;563;[];0.9484387993238084;[]
564;100;106;564;[];0.49300139541347066;[]
565;100;107;565;[];0.2987438540700249;[]
566;100;108;566;[];0.927650327519647;[]
567;100;109;567;[];0.27025076214850285;[]
568;100;110;568;[];0.2927182463315534;[]
569;101;106;569;[];0.5637412798699679;[]
570;101;107;570;[];0.6173961376011761;[]
571;101;108;571;[];0.4847328642718476;[]
572;101;109;572;[];0.4005665350055214;[]
573;101;110;573;[];0.22448374180750807;[]
574;102;106;574;[];0.9734347517597381;[]
575;102;107;575;[];0.8608417152254355;[]
576;102;108;576;[];0.27209710950642396;[]
577;102;109;577;[];0.2992888562235272;[]
578;102;110;578;[];0.6150867120339834;[]
579;103;106;579;[];0.6936820840399027;[]
580;103;107;580;[];0.9318394396403433;[]
581;103;108;581;[];0.15601673174024921;[]
582;103;109;582;[];0.27173068465760064;[]
583;103;110;583;[];0.9650580292786446;[]
584;104;106;584;[];0.613603171378448;[]
585;104;107;585;[];0.8827626792490939;[]
586;104;108;586;[];0.6082057972128652;[]
587;104;109;587;[];0.4411559662423834;[]
588;104;110;588;[];0.07784947491178285;[]
589;105;106;589;[];0.8605866997277054;[]
590;105;107;590;[];0.6636294875212003;[]
591;105;108;591;[];0.2823352209949601;[]
592;105;109;592;[];0.7817526362057474;[]
593;105;110;593;[];0.582107642670386;[]
594;106;111;594;[];0.1575282698662006;[]
595;106;112;595;[];0.9456353338282597;[]
596;106;113;596;[];0.06611595215004673;[]
597;106;114;597;[];0.14598194877199666;[]
598;106;115;598;[];0.7476385939335941;[]
599;107;111;599;[];0.33419323895107356;[]
600;107;112;600;[];0.8982139185294624;[]
601;107;113;601;[];0.7456040060314553;[]
602;107;114;602;[];0.6063472949364006;[]
603;107;115;603;[];0.7495706139215823;[]
604;108;111;604;[];0.8136748529087834;[]
605;108;112;605;[];0.9375472155027704;[]
606;108;113;606;[];0.3523092132696064;[]
607;108;114;607;[];0.7786187018788526;[]
608;108;115;608;[];0.2025107045245993;[]
609;109;111;609;[];0.583205116320928;[]
610;109;112;610;[];0.6014252759601708;[]
611;109;113;611;[];0.4904032088460806;[]
612;109;114;612;[];0.6524339723133172;[]
613;109;115;613;[];0.41549736602319576;[]
614;110;111;614;[];0.11306045395605713;[]
615;110;112;615;[];0.8919968501154554;[]
616;110;113;616;[];0.8079504331349088;[]
617;110;114;617;[];0.4015858919143678;[]
618;110;115;618;[];0.1176897534464505;[]
619;1;16;619;[];0.5168045140273552;[]
620;1;17;620;[];0.8653901860751299;[]
621;1;18;621;[];0.9375200994707982;[]
622;1;19;622;[];0.45228325884248965;[]
623;1;20;623;[];0.7882911800826622;[]
624;2;16;624;[];0.7320993934362081;[]
625;2;17;625;[];0.26628741195175976;[]
626;2;18;626;[];0.8960664550618511;[]
627;2;19;627;[];0.27558652117617455;[]
628;2;20;628;[];0.020602840828815694;[]
629;3;16;629;[];0.4342305166066598;[]
630;3;17;630;[];0.3713287890443244;[]
631;3;18;631;[];0.9507050759780011;[]
632;3;19;632;[];0.9621780459675673;[]
633;3;20;633;[];0.5266176037271124;[]
634;4;16;634;[];0.6755460680177166;[]
635;4;17;635;[];0.12048509865213264;[]
636;4;18;636;[];0.18843045329240637;[]
