id;depart;arrivee;OnD;list_airports;alpha;list_flights
63;13;18;63;[];0.8970602046385403;[]
64;13;19;64;[];0.5220913221807035;[]
65;13;20;65;[];0.3773990995696055;[]
66;14;16;66;[];0.6362552880610406;[]
67;14;17;67;[];0.16153858623016681;[]
68;14;18;68;[];0.35997245133173217;[]
69;14;19;69;[];0.9576468331261372;[]
70;14;20;70;[];0.09657428393447098;[]
71;15;16;71;[];0.7671735583498931;[]
72;15;17;72;[];0.9789562235372333;[]
73;15;18;73;[];0.32756744310018715;[]
74;15;19;74;[];0.5217427386636724;[]
75;15;20;75;[];0.23330824539615302;[]
76;16;21;76;[];0.30903416287449836;[]
77;16;22;77;[];0.2295584903444552;[]
78;16;23;78;[];0.04452946133131519;[]
79;16;24;79;[];0.7212976684392423;[]
80;16;25;80;[];0.9166231481730858;[]
81;17;21;81;[];0.6196436567277039;[]
82;17;22;82;[];0.6570234961526213;[]
83;17;23;83;[];0.508591312507656;[]
84;17;24;84;[];0.5952317143050261;[]
85;17;25;85;[];0.022415727871251567;[]
86;18;21;86;[];0.16683265353390264;[]
87;18;22;87;[];0.3301195030328974;[]
88;18;23;88;[];0.5463407353905361;[]
89;18;24;89;[];0.06419111818033119;[]
90;18;25;90;[];0.998751082790821;[]
91;19;21;91;[];0.20831419222378922;[]
92;19;22;92;[];0.6126598194135713;[]
93;19;23;93;[];0.4210596179278392;[]
94;19;24;94;[];0.7524875367633459;[]
95;19;25;95;[];0.5031836317694409;[]
96;20;21;96;[];0.42863841425957205;[]
97;20;22;97;[];0.5564884190179358;[]
98;20;23;98;[];0.27684145967277396;[]
99;20;24;99;[];0.42868428663771385;[]
100;20;25;100;[];0.3211156128384858;[]
101;21;26;101;[];0.09360273563566834;[]
102;21;27;102;[];0.45813276612303167;[]
103;21;28;103;[];0.19262783242502057;[]
104;21;29;104;[];0.5722053694871594;[]
105;22;26;105;[];0.5142577284474439;[]
106;22;27;106;[];0.05079303718652084;[]
107;22;28;107;[];0.5906389343330658;[]
108;22;29;108;[];0.16884945941570684;[]
109;23;26;109;[];0.12600952415422695;[]
110;23;27;110;[];0.7279167748449649;[]
111;23;28;111;[];0.7595149474849985;[]
112;23;29;112;[];0.8630449994394913;[]
113;24;26;113;[];0.5139904164865463;[]
114;24;27;114;[];0.9483954937596459;[]
115;24;28;115;[];0.9342012875324595;[]
116;24;29;116;[];0.391534994460071;[]
117;25;26;117;[];0.06329727355975678;[]
118;25;27;118;[];0.4265840288752414;[]
119;25;28;119;[];0.12720661070411987;[]
120;25;29;120;[];0.03653123892188481;[]
121;26;30;121;[];0.04872514390652016;[]
122;26;31;122;[];0.9337150481834462;[]
123;26;32;123;[];0.44611079878263893;[]
124;26;33;124;[];0.3784726553464812;[]
125;26;34;125;[];0.6264547559400437;[]
126;26;35;126;[];0.5853897736197857;[]
127;27;30;127;[];0.6748276553314738;[]
128;27;31;128;[];0.7223385773291491;[]
129;27;32;129;[];0.6724519057609502;[]
130;27;33;130;[];0.00857318177239974;[]
131;27;34;131;[];0.15718585660580575;[]
132;27;35;132;[];0.03763372436848256;[]
133;28;30;133;[];0.6883009758530798;[]
134;28;31;134;[];0.6282351297547719;[]
135;28;32;135;[];0.014839892299610247;[]
136;28;33;136;[];0.4303632565540021;[]
137;28;34;137;[];0.213007047205104;[]
138;28;35;138;[];0.7087770495838137;[]
139;29;30;139;[];0.28133002628697135;[]
140;29;31;140;[];0.257239943435593;[]
141;29;32;141;[];0.5896112261442756;[]
142;29;33;142;[];0.22130893266283413;[]
143;29;34;143;[];0.49381463972442097;[]
144;29;35;144;[];0.7187686364736194;[]
145;30;36;145;[];0.046776760746280344;[]
146;30;37;146;[];0.985086923292932;[]
147;30;38;147;[];0.9200141421857304;[]
148;30;39;148;[];0.46313275545763166;[]
149;31;36;149;[];0.6331109428586774;[]
150;31;37;150;[];0.6913569381727422;[]
151;31;38;151;[];0.06166041428570734;[]
152;31;39;152;[];0.6214845761975991;[]
153;32;36;153;[];0.1209260702808066;[]
154;32;37;154;[];0.003284252617997918;[]
155;32;38;155;[];0.04933801954905026;[]
156;32;39;156;[];0.6280855455201853;[]
157;33;36;157;[];0.08904445204063038;[]
158;33;37;158;[];0.058849283639076155;[]
159;33;38;159;[];0.6893739798965446;[]
160;33;39;160;[];0.38201972016153496;[]
161;34;36;161;[];0.09986263207919777;[]
162;34;37;162;[];0.34857365662214934;[]
163;34;38;163;[];0.42609910013146424;[]
164;34;39;164;[];0.8705824228864056;[]
165;35;36;165;[];0.767159205264561;[]
166;35;37;166;[];0.9324109563702032;[]
167;35;38;167;[];0.2684967351088914;[]
168;35;39;168;[];0.9620385213104969;[]
169;36;40;169;[];0.8707780780820851;[]
170;36;41;170;[];0.35126297917195237;[]
171;36;42;171;[];0.004839250647903137;[]
172;36;43;172;[];0.6820457524561097;[]
173;37;40;173;[];0.12200492405522945;[]
174;37;41;174;[];0.24388133681764335;[]
175;37;42;175;[];0.8533136063476685;[]
176;37;43;176;[];0.6063043748373866;[]
177;38;40;177;[];0.2173406479781097;[]
178;38;41;178;[];0.44109939354195493;[]
179;38;42;179;[];0.5711937575783985;[]
180;38;43;180;[];0.37525446359459425;[]
181;39;40;181;[];0.7909785391122934;[]
182;39;41;182;[];0.40057909113060663;[]
183;39;42;183;[];0.9064988394303382;[]
184;39;43;184;[];0.1681195582145214;[]
185;40;44;185;[];0.8391174467472979;[]
186;40;45;186;[];0.7248756620799088;[]
187;40;46;187;[];0.33880314591875704;[]
188;40;47;188;[];0.7164859975568663;[]
189;40;48;189;[];0.9198444183250756;[]
190;41;44;190;[];0.5332038144464615;[]
191;41;45;191;[];0.4950380228695883;[]
192;41;46;192;[];0.5348439553986724;[]
193;41;47;193;[];0.9570277260004971;[]
194;41;48;194;[];0.16573090006469493;[]
195;42;44;195;[];0.528789108755843;[]
196;42;45;196;[];0.41270073024506426;[]
197;42;46;197;[];0.35062137117990044;[]
198;42;47;198;[];0.09685004911325157;[]
199;42;48;199;[];0.2854730063417197;[]
200;43;44;200;[];0.13117080828589378;[]
201;43;45;201;[];0.09849872240203905;[]
202;43;46;202;[];0.26572318451835675;[]
203;43;47;203;[];0.15641850601436635;[]
204;43;48;204;[];0.9405889810925794;[]
205;1;11;205;[];0.4044291603699308;[]
206;1;12;206;[];0.15732079695840406;[]
207;1;13;207;[];0.568121561617539;[]
208;1;14;208;[];0.5730779170147542;[]
209;1;15;209;[];0.10711111233461135;[]
210;2;11;210;[];0.8142895529598604;[]
211;2;12;211;[];0.8802616467918729;[]
212;2;13;212;[];0.28637450583735613;[]
213;2;14;213;[];0.012633129149731692;[]
214;2;15;214;[];0.46416034292356034;[]
215;3;11;215;[];0.593551411878434;[]
216;3;12;216;[];0.9423895572670675;[]
217;3;13;217;[];0.3296419104310009;[]
218;3;14;218;[];0.6106155160204747;[]
219;3;15;219;[];0.23825354754074612;[]
220;4;11;220;[];0.11525341349259421;[]
221;4;12;221;[];0.1676945578404916;[]
222;4;13;222;[];0.4980465693415357;[]
223;4;14;223;[];0.6712367705174385;[]
224;4;15;224;[];0.14294105637191645;[]
225;5;11;225;[];0.017449937644272717;[]
226;5;12;226;[];0.7423089258531235;[]
227;5;13;227;[];0.6087276609913641;[]
228;5;14;228;[];0.7823701551272451;[]
229;5;15;229;[];0.22318467154828392;[]
230;6;16;230;[];0.7743451955181868;[]
231;6;17;231;[];0.6740372646057757;[]
232;6;18;232;[];0.2766811263730551;[]
233;6;19;233;[];0.59121934403964;[]
234;6;20;234;[];0.16493677542677299;[]
235;7;16;235;[];0.09779524405881168;[]
236;7;17;236;[];0.09361727711577861;[]
237;7;18;237;[];0.9390573287786377;[]
238;7;19;238;[];0.6311190321846232;[]
239;7;20;239;[];0.9578397926549596;[]
240;8;16;240;[];0.3610000168921532;[]
241;8;17;241;[];0.6810344267259365;[]
242;8;18;242;[];0.3893325078402252;[]
243;8;19;243;[];0.1496421807573367;[]
244;8;20;244;[];0.9119766015886037;[]
245;9;16;245;[];0.8390143544766255;[]
246;9;17;246;[];0.07678805590559135;[]
247;9;18;247;[];0.9362362270694375;[]
248;9;19;248;[];0.26933438676738275;[]
249;9;20;249;[];0.20091904135973415;[]
250;10;16;250;[];0.13452962761882836;[]
251;10;17;251;[];0.031672824227101826;[]
252;10;18;252;[];0.9687467434172998;[]
253;10;19;253;[];0.4087893649304044;[]
254;10;20;254;[];0.25692794173516753;[]
255;11;21;255;[];0.4966752074867038;[]
256;11;22;256;[];0.571282628481258;[]
257;11;23;257;[];0.9196407961558297;[]
258;11;24;258;[];0.9199406428946777;[]
259;11;25;259;[];0.6356707380792295;[]
260;12;21;260;[];0.5722103006976129;[]
261;12;22;261;[];0.2729946448640559;[]
262;12;23;262;[];0.3270132834932076;[]
263;12;24;263;[];0.9395148388382857;[]
264;12;25;264;[];0.7085096271765936;[]
265;13;21;265;[];0.06530020364625222;[]
266;13;22;266;[];0.7687456272666549;[]
267;13;23;267;[];0.6888517402333887;[]
268;13;24;268;[];0.18271997254494732;[]
269;13;25;269;[];0.8035950243779988;[]
270;14;21;270;[];0.9822284170972604;[]
271;14;22;271;[];0.6486339508562957;[]
272;14;23;272;[];0.24216438650399175;[]
273;14;24;273;[];0.4754151673910296;[]
274;14;25;274;[];0.30594345215998886;[]
275;15;21;275;[];0.6595261833647781;[]
276;15;22;276;[];0.4814135430114559;[]
277;15;23;277;[];0.6010995481057604;[]
278;15;24;278;[];0.7601174248897307;[]
279;15;25;279;[];0.5677424352096545;[]
280;16;26;280;[];0.4625498152821492;[]
281;16;27;281;[];0.41785934638633004;[]
282;16;28;282;[];0.953880824313285;[]
283;16;29;283;[];0.5746335875573283;[]
284;17;26;284;[];0.5729986948668273;[]
285;17;27;285;[];0.8749997318868439;[]
286;17;28;286;[];0.996230512253844;[]
287;17;29;287;[];0.49329874279409447;[]
288;18;26;288;[];0.19879340738331197;[]
289;18;27;289;[];0.9930429829467426;[]
290;18;28;290;[];0.9105389920218783;[]
291;18;29;291;[];0.9367263395290366;[]
292;19;26;292;[];0.09064824963887563;[]
293;19;27;293;[];0.9013404743883664;[]
294;19;28;294;[];0.4299408124362831;[]
295;19;29;295;[];0.8182065001917316;[]
296;20;26;296;[];0.4333917239500864;[]
297;20;27;297;[];0.9969929158991855;[]
298;20;28;298;[];0.608680168445187;[]
299;20;29;299;[];0.19711184016043637;[]
300;21;30;300;[];0.6095156706948612;[]
301;21;31;301;[];0.9222365795144483;[]
302;21;32;302;[];0.8786379356900902;[]
303;21;33;303;[];0.1107075378152178;[]
304;21;34;304;[];0.7818992488186796;[]
305;21;35;305;[];0.6475212130532282;[]
306;22;30;306;[];0.6548070289575358;[]
307;22;31;307;[];0.11514144837877738;[]
308;22;32;308;[];0.5705722102073425;[]
309;22;33;309;[];0.8583373985317768;[]
310;22;34;310;[];0.5441987676368689;[]
311;22;35;311;[];0.8083791477325601;[]
312;23;30;312;[];0.7683694790752498;[]
313;23;31;313;[];0.5830555051969726;[]
314;23;32;314;[];0.0010284423668107667;[]
315;23;33;315;[];0.3874605988137072;[]
316;23;34;316;[];0.6578717149996482;[]
317;23;35;317;[];0.5128838191665073;[]
318;24;30;318;[];0.1253943937253328;[]
319;24;31;319;[];0.4655210250456374;[]
320;24;32;320;[];0.9642468664920774;[]
321;24;33;321;[];0.5640230527479848;[]
322;24;34;322;[];0.5034663975019869;[]
323;24;35;323;[];0.4642210798339823;[]
324;25;30;324;[];0.44603555472399536;[]
325;25;31;325;[];0.8231861716437074;[]
326;25;32;326;[];0.4593131416262952;[]
327;25;33;327;[];0.9365818398559449;[]
328;25;34;328;[];0.6799484647609366;[]
329;25;35;329;[];0.6214032420082416;[]
330;26;36;330;[];0.7663935284959558;[]
331;26;37;331;[];0.831981263636534;[]
332;26;38;332;[];0.3730848412964034;[]
333;26;39;333;[];0.6489916257802213;[]
334;27;36;334;[];0.1801739593935976;[]
335;27;37;335;[];0.1431322076882755;[]
336;27;38;336;[];0.489389452244974;[]
337;27;39;337;[];0.9407415964252992;[]
338;28;36;338;[];0.0955177177059312;[]
339;28;37;339;[];0.9337099819282957;[]
340;28;38;340;[];0.35380319212954014;[]
341;28;39;341;[];0.05071417944379908;[]
342;29;36;342;[];0.30784780392219235;[]
343;29;37;343;[];0.055157502579222584;[]
344;29;38;344;[];0.08862355839535274;[]
345;29;39;345;[];0.7542142051524119;[]
346;30;40;346;[];0.5526356859947901;[]
347;30;41;347;[];0.37383449121830314;[]
348;30;42;348;[];0.010725823456570582;[]
349;30;43;349;[];0.15380232122288895;[]
350;31;40;350;[];0.49336383630125247;[]
351;31;41;351;[];0.4258788583825175;[]
352;31;42;352;[];0.537463702951483;[]
353;31;43;353;[];0.6684204511949454;[]
354;32;40;354;[];0.39930420450343185;[]
355;32;41;355;[];0.5820241561401618;[]
356;32;42;356;[];0.6515466479154248;[]
357;32;43;357;[];0.03672051014600286;[]
358;33;40;358;[];0.6420702253764043;[]
359;33;41;359;[];0.5828536197172312;[]
360;33;42;360;[];0.5153647652486966;[]
361;33;43;361;[];0.82813154288508;[]
362;34;40;362;[];0.49344194057738844;[]
363;34;41;363;[];0.5741073343486875;[]
364;34;42;364;[];0.9883279678632766;[]
365;34;43;365;[];0.3186912541734648;[]
366;35;40;366;[];0.9658013884574843;[]
367;35;41;367;[];0.6869994377826096;[]
368;35;42;368;[];0.2666146662594202;[]
369;35;43;369;[];0.21458788313179156;[]
370;36;44;370;[];0.9792476148893974;[]
371;36;45;371;[];0.9448541372528074;[]
372;36;46;372;[];0.5022724582290197;[]
373;36;47;373;[];0.5381381055586851;[]
374;36;48;374;[];0.47699292005275584;[]
375;37;44;375;[];0.6198525997992641;[]
376;37;45;376;[];0.7653113368220983;[]
377;37;46;377;[];0.8484778058120201;[]
378;37;47;378;[];0.14110831515910105;[]
379;37;48;379;[];0.3929773891712598;[]
380;38;44;380;[];0.7154685063938795;[]
381;38;45;381;[];0.020713667864403096;[]
382;38;46;382;[];0.9812421992029823;[]
383;38;47;383;[];0.5660017751152622;[]
384;38;48;384;[];0.4046541110008337;[]
385;39;44;385;[];0.8601050418832392;[]
386;39;45;386;[];0.06564003439588717;[]
387;39;46;387;[];0.86832903891509;[]
388;39;47;388;[];0.0358243937288969;[]
389;39;48;389;[];0.6344467973280612;[]
390;1;16;390;[];0.1898481959350804;[]
391;1;17;391;[];0.7485945480625746;[]
392;1;18;392;[];0.6337048705019939;[]
393;1;19;393;[];0.21036570026582346;[]
394;1;20;394;[];0.3257547603769184;[]
395;2;16;395;[];0.172383831858693;[]
396;2;17;396;[];0.5927568771455256;[]
397;2;18;397;[];0.2519363433973454;[]
398;2;19;398;[];0.5366079119079223;[]
399;2;20;399;[];0.09556654400788678;[]
400;3;16;400;[];0.3788456876058397;[]
401;3;17;401;[];0.13351623154296832;[]
402;3;18;402;[];0.4663244055030078;[]
403;3;19;403;[];0.031207473181108725;[]
404;3;20;404;[];0.4396689624192036;[]
405;4;16;405;[];0.5778136420282252;[]
406;4;17;406;[];0.607014653020413;[]
407;4;18;407;[];0.35083512525419014;[]
408;4;19;408;[];0.9160170112360901;[]
409;4;20;409;[];0.7344054388306989;[]
410;5;16;410;[];0.8686673579540305;[]
411;5;17;411;[];0.3104762050266827;[]
412;5;18;412;[];0.6746246642935505;[]
413;5;19;413;[];0.12731796570725717;[]
414;5;20;414;[];0.6878401941626249;[]
415;6;21;415;[];0.17126679113971766;[]
416;6;22;416;[];0.6281800627898364;[]
417;6;23;417;[];0.33845468951179747;[]
418;6;24;418;[];0.13689191311414328;[]
419;6;25;419;[];0.6241762725383593;[]
420;7;21;420;[];0.6736439938230467;[]
421;7;22;421;[];0.904549926578873;[]
422;7;23;422;[];0.7565892165171899;[]
423;7;24;423;[];0.1164096361197382;[]
424;7;25;424;[];0.517103854394898;[]
425;8;21;425;[];0.5595126150346215;[]
426;8;22;426;[];0.0687605024966691;[]
427;8;23;427;[];0.24559722958981745;[]
428;8;24;428;[];0.10503237514781616;[]
429;8;25;429;[];0.6970574351364585;[]
430;9;21;430;[];0.9641850035618047;[]
431;9;22;431;[];0.029129354228705218;[]
432;9;23;432;[];0.6986852174367719;[]
433;9;24;433;[];0.6795061355480376;[]
434;9;25;434;[];0.37115364664305983;[]
435;10;21;435;[];0.7708139448639371;[]
436;10;22;436;[];0.4420739336657191;[]
437;10;23;437;[];0.6367472875339928;[]
438;10;24;438;[];0.1843198085342217;[]
439;10;25;439;[];0.8287888783859214;[]
440;11;26;440;[];0.023143085442012268;[]
441;11;27;441;[];0.5972910477539952;[]
442;11;28;442;[];0.7534674105941932;[]
443;11;29;443;[];0.2111620062133568;[]
444;12;26;444;[];0.6506336898309704;[]
445;12;27;445;[];0.6980415717289123;[]
446;12;28;446;[];0.044660735306259136;[]
447;12;29;447;[];0.8334503087942315;[]
448;13;26;448;[];0.34764448712011253;[]
449;13;27;449;[];0.4421935143118134;[]
450;13;28;450;[];0.5927300364892749;[]
451;13;29;451;[];0.5130002428212714;[]
452;14;26;452;[];0.9638126572570178;[]
453;14;27;453;[];0.2328247804122623;[]
454;14;28;454;[];0.8654249957401616;[]
455;14;29;455;[];0.4568815080817241;[]
456;15;26;456;[];0.7234810101535323;[]
457;15;27;457;[];0.9031362593738903;[]
458;15;28;458;[];0.8072125788021822;[]
459;15;29;459;[];0.8963148958468685;[]
460;16;30;460;[];0.8082499093576274;[]
461;16;31;461;[];0.13107036199050914;[]
462;16;32;462;[];0.6426171991174596;[]
463;16;33;463;[];0.006825033245902112;[]
464;16;34;464;[];0.8192057243106412;[]
465;16;35;465;[];0.37975458032239917;[]
466;17;30;466;[];0.5714551699729242;[]
467;17;31;467;[];0.1921743246046166;[]
468;17;32;468;[];0.8790854331902418;[]
469;17;33;469;[];0.5467228011779082;[]
470;17;34;470;[];0.12554148611680405;[]
471;17;35;471;[];0.6228665760549812;[]
472;18;30;472;[];0.978317605436229;[]
473;18;31;473;[];0.36068600421211006;[]
474;18;32;474;[];0.0215615150106645;[]
475;18;33;475;[];0.14977937029088917;[]
476;18;34;476;[];0.035323458294098886;[]
477;18;35;477;[];0.7979009516500921;[]
478;19;30;478;[];0.9511066373011161;[]
479;19;31;479;[];0.5830562293903561;[]
480;19;32;480;[];0.6147779823629897;[]
481;19;33;481;[];0.5092933906769512;[]
482;19;34;482;[];0.7102732708428152;[]
483;19;35;483;[];0.575353529254512;[]
484;20;30;484;[];0.8413266668800434;[]
485;20;31;485;[];0.720888217184257;[]
486;20;32;486;[];0.27140155132986066;[]
487;20;33;487;[];0.22147492061223062;[]
488;20;34;488;[];0.9134459123991066;[]
489;20;35;489;[];0.9634300882295186;[]
490;21;36;490;[];0.39070127833068335;[]
491;21;37;491;[];0.3672829253301626;[]
492;21;38;492;[];0.775760522393176;[]
493;21;39;493;[];0.820676236348955;[]
494;22;36;494;[];0.7203128038790891;[]
495;22;37;495;[];0.6308004582991273;[]
496;22;38;496;[];0.4167953172914691;[]
497;22;39;497;[];0.8846002159910269;[]
498;23;36;498;[];0.5187186156945178;[]
499;23;37;499;[];0.39628587864595155;[]
500;23;38;500;[];0.49711470917352707;[]
501;23;39;501;[];0.4124224757269681;[]
502;24;36;502;[];0.5414547924645339;[]
503;24;37;503;[];0.6317656696289924;[]
504;24;38;504;[];0.8201872380372357;[]
505;24;39;505;[];0.27593501453685154;[]
506;25;36;506;[];0.013436976172283677;[]
507;25;37;507;[];0.2092180720237029;[]
508;25;38;508;[];0.9586437276991147;[]
509;25;39;509;[];0.4270785025166355;[]
510;26;40;510;[];0.041592328271858214;[]
511;26;41;511;[];0.35953339196496303;[]
512;26;42;512;[];0.5327182303602902;[]
513;26;43;513;[];0.24962844616514301;[]
514;27;40;514;[];0.028320165771993144;[]
515;27;41;515;[];0.6593848859567208;[]
516;27;42;516;[];0.1564456906687952;[]
517;27;43;517;[];0.7230019345234993;[]
518;28;40;518;[];0.8744148240781493;[]
519;28;41;519;[];0.31354057107531297;[]
520;28;42;520;[];0.7170231802697826;[]
521;28;43;521;[];0.0012768733605894589;[]
522;29;40;522;[];0.30688270632630554;[]
523;29;41;523;[];0.18837268752134873;[]
524;29;42;524;[];0.8583910514316055;[]
525;29;43;525;[];0.06663075129041873;[]
526;30;44;526;[];0.5630468470945011;[]
527;30;45;527;[];0.8931345547836256;[]
528;30;46;528;[];0.6304041234835129;[]
529;30;47;529;[];0.5379773659165925;[]
530;30;48;530;[];0.09080426161669974;[]
531;31;44;531;[];0.036618184218254024;[]
532;31;45;532;[];0.14722235215000978;[]
533;31;46;533;[];0.4957936253623858;[]
534;31;47;534;[];0.8038089457835167;[]
535;31;48;535;[];0.8078116293307094;[]
536;32;44;536;[];0.573456255603016;[]
537;32;45;537;[];0.9821015429058106;[]
538;32;46;538;[];0.007182918321052112;[]
539;32;47;539;[];0.2016956277559787;[]
540;32;48;540;[];0.8755639021451558;[]
541;33;44;541;[];0.5450381023353161;[]
542;33;45;542;[];0.23675986314156106;[]
543;33;46;543;[];0.5499475605551198;[]
544;33;47;544;[];0.8686423549602744;[]
545;33;48;545;[];0.5390677402917687;[]
546;34;44;546;[];0.1571366827990659;[]
547;34;45;547;[];0.5842995550388184;[]
548;34;46;548;[];0.9263950541112904;[]
549;34;47;549;[];0.11080165757910776;[]
550;34;48;550;[];0.126341881066532;[]
551;35;44;551;[];0.08977973161645614;[]
552;35;45;552;[];0.7239633053779764;[]
553;35;46;553;[];0.5504824006628124;[]
554;35;47;554;[];0.702247097574624;[]
555;35;48;555;[];0.6298164254498944;[]
556;1;21;556;[];0.2991905921375726;[]
557;1;22;557;[];0.014131116061552262;[]
558;1;23;558;[];0.419033439800764;[]
559;1;24;559;[];0.05103504553982874;[]
560;1;25;560;[];0.1264009272100135;[]
561;2;21;561;[];0.6155640958173132;[]
562;2;22;562;[];0.025552311340546918;[]
563;2;23;563;[];0.3681004744251746;[]
564;2;24;564;[];0.44589085926874783;[]
565;2;25;565;[];0.7943979042231801;[]
566;3;21;566;[];0.17530072110473793;[]
567;3;22;567;[];0.1931990066107141;[]
568;3;23;568;[];0.5958268979230026;[]
569;3;24;569;[];0.946870251218016;[]
570;3;25;570;[];0.7788174893367481;[]
571;4;21;571;[];0.10614035642273234;[]
572;4;22;572;[];0.11057864789632177;[]
573;4;23;573;[];0.3746151479332607;[]
574;4;24;574;[];0.8994101271707942;[]
575;4;25;575;[];0.7669238580943769;[]
576;5;21;576;[];0.09340893565289976;[]
577;5;22;577;[];0.14480392834157652;[]
578;5;23;578;[];0.053333315010507754;[]
579;5;24;579;[];0.4924508589308263;[]
580;5;25;580;[];0.4720766981672544;[]
581;6;26;581;[];0.6750259335195026;[]
582;6;27;582;[];0.3266926793946907;[]
583;6;28;583;[];0.09150394522941374;[]
584;6;29;584;[];0.5082229792891164;[]
585;7;26;585;[];0.3116302178818293;[]
586;7;27;586;[];0.9351703086859027;[]
587;7;28;587;[];0.9218800731378003;[]
588;7;29;588;[];0.8928519145208267;[]
589;8;26;589;[];0.05653084766623029;[]
590;8;27;590;[];0.19206046262208143;[]
591;8;28;591;[];0.0997073198913343;[]
592;8;29;592;[];0.677803749896454;[]
593;9;26;593;[];0.5927543951112209;[]
594;9;27;594;[];0.4462786035198696;[]
595;9;28;595;[];0.9928469438540515;[]
596;9;29;596;[];0.7119929858239764;[]
597;10;26;597;[];0.9116334214391963;[]
598;10;27;598;[];0.7058967932969029;[]
599;10;28;599;[];0.7343163453177637;[]
600;10;29;600;[];0.6917040347176713;[]
601;11;30;601;[];0.25643067901606176;[]
602;11;31;602;[];0.1538880256697719;[]
603;11;32;603;[];0.7641867583148032;[]
604;11;33;604;[];0.4579496915253607;[]
605;11;34;605;[];0.07552082666680371;[]
606;11;35;606;[];0.013428308102105602;[]
607;12;30;607;[];0.024585795240005037;[]
608;12;31;608;[];0.14377949389112588;[]
609;12;32;609;[];0.4783879405887568;[]
610;12;33;610;[];0.22510664231534805;[]
611;12;34;611;[];0.664308646699999;[]
612;12;35;612;[];0.4240414157539998;[]
613;13;30;613;[];0.6682179572144351;[]
614;13;31;614;[];0.8056714545709247;[]
615;13;32;615;[];0.5462596097530044;[]
616;13;33;616;[];0.10335019541965318;[]
617;13;34;617;[];0.03984235909614764;[]
618;13;35;618;[];0.24189846765066259;[]
619;14;30;619;[];0.8626006882535882;[]
620;14;31;620;[];0.8966247111688015;[]
621;14;32;621;[];0.5006928011982519;[]
622;14;33;622;[];0.4100909259616028;[]
623;14;34;623;[];0.5983224151807234;[]
624;14;35;624;[];0.9715582939404346;[]
625;15;30;625;[];0.6800871877179029;[]
626;15;31;626;[];0.33110488127538584;[]
627;15;32;627;[];0.854908458115059;[]
628;15;33;628;[];0.4014269109909263;[]
629;15;34;629;[];0.21270081354928605;[]
630;15;35;630;[];0.5677653654126866;[]
631;16;36;631;[];0.8001325435993927;[]
632;16;37;632;[];0.9080352072800018;[]
633;16;38;633;[];0.2763861437496873;[]
634;16;39;634;[];0.28796615349271715;[]
635;17;36;635;[];0.7097739227797031;[]
