id;depart;arrivee;OnD;list_airports;alpha;list_flights
231;20;27;231;[];0.6999947397703008;[137]
232;20;28;232;[];0.050138380016642614;[138]
233;20;29;233;[];0.7624784025949003;[0]
234;21;27;234;[];0.055691896253846185;[142]
235;21;28;235;[];0.4215437872852281;[143]
236;21;29;236;[];0.10052194020559546;[0]
237;22;27;237;[];0.5222707117409402;[148]
238;22;28;238;[];0.589382786095765;[149]
239;22;29;239;[];0.9674261771418424;[147]
240;23;27;240;[];0.23337036760722096;[154]
241;23;28;241;[];0.9977186388024037;[155]
242;23;29;242;[];0.530558055757294;[153]
243;24;30;243;[];0.060545184708704625;[160]
244;24;31;244;[];0.8418026996547274;[162]
245;24;32;245;[];0.24015934891220025;[161]
246;24;33;246;[];0.6747788239877726;[159]
247;25;30;247;[];0.6271911833493784;[169]
248;25;31;248;[];0.783909390662467;[168]
249;25;32;249;[];0.6779543829808332;[166]
250;25;33;250;[];0.7094933416754212;[167]
251;26;30;251;[];0.5919312532737109;[173]
252;26;31;252;[];0.5352419161871862;[174]
253;26;32;253;[];0.8216855519128663;[0]
254;26;33;254;[];0.2876994211498496;[175]
255;27;34;255;[];0.6489922146911724;[0]
256;27;35;256;[];0.4980799823758304;[181]
257;27;36;257;[];0.41092231962606807;[180]
258;28;34;258;[];0.0900651144322342;[187]
259;28;35;259;[];0.597526234723659;[185]
260;28;36;260;[];0.5392617448039236;[186]
261;29;34;261;[];0.08226219030793969;[192]
262;29;35;262;[];0.1463592187357381;[193]
263;29;36;263;[];0.5628896930786316;[191]
264;30;37;264;[];0.6502243065707987;[0]
265;30;38;265;[];0.9226191800551369;[198]
266;30;39;266;[];0.48883369146430256;[199]
267;30;40;267;[];0.05193265266439462;[200]
268;30;41;268;[];0.3183876412235953;[197]
269;31;37;269;[];0.5102762890900645;[206]
270;31;38;270;[];0.9098355286011335;[204]
271;31;39;271;[];0.9184302306159473;[207]
272;31;40;272;[];0.47979116262954236;[205]
273;31;41;273;[];0.10726213948833219;[0]
274;32;37;274;[];0.700050368390349;[211]
275;32;38;275;[];0.37763931327327027;[0]
276;32;39;276;[];0.08433895047548168;[212]
277;32;40;277;[];0.2990165273404879;[0]
278;32;41;278;[];0.8401865405260196;[0]
279;33;37;279;[];0.33391521277009306;[0]
280;33;38;280;[];0.005005146056982213;[0]
281;33;39;281;[];0.277975979129502;[217]
282;33;40;282;[];0.9725698383272579;[0]
283;33;41;283;[];0.8304154033467772;[216]
284;1;15;284;[];0.01959009774400511;[0]
285;1;16;285;[];0.1635555625077305;[0]
286;1;17;286;[];0.7756794705315806;[0]
287;1;18;287;[];0.8087346356693361;[0]
288;2;15;288;[];0.4000723661795085;[0]
289;2;16;289;[];0.8437771850211535;[0]
290;2;17;290;[];0.7813961735301809;[0]
291;2;18;291;[];0.28988772606189217;[0]
292;3;15;292;[];0.25737490210936786;[0]
293;3;16;293;[];0.9015552774684041;[0]
294;3;17;294;[];0.5058862896174632;[0]
295;3;18;295;[];0.3309688477882302;[0]
296;4;19;296;[];0.2537845293384855;[0]
297;4;20;297;[];0.27333951802350853;[0]
298;4;21;298;[];0.710877158769242;[0]
299;4;22;299;[];0.1568935202997508;[0]
300;4;23;300;[];0.07342107815171262;[0]
301;5;19;301;[];0.4386283830569948;[0]
302;5;20;302;[];0.6298538683104384;[0]
303;5;21;303;[];0.36209791832642413;[0]
304;5;22;304;[];0.6147857508809496;[0]
305;5;23;305;[];0.11095225611705217;[0]
306;6;19;306;[];0.445014334348788;[0]
307;6;20;307;[];0.1280182168250461;[0]
308;6;21;308;[];0.7033699378353748;[0]
309;6;22;309;[];0.9851618981944659;[0]
310;6;23;310;[];0.7371662397588781;[0]
311;7;19;311;[];0.3240712606258509;[0]
312;7;20;312;[];0.482286509471187;[0]
313;7;21;313;[];0.5390513831885655;[0]
314;7;22;314;[];0.44031293154340445;[0]
315;7;23;315;[];0.9795375816680711;[0]
316;8;19;316;[];0.031811576656800566;[0]
317;8;20;317;[];0.9101972182370317;[0]
318;8;21;318;[];0.6269705993148373;[0]
319;8;22;319;[];0.4048895445215899;[0]
320;8;23;320;[];0.361070496391644;[0]
321;9;19;321;[];0.7805021593378283;[0]
322;9;20;322;[];0.8333313197803514;[0]
323;9;21;323;[];0.5108718032583726;[0]
324;9;22;324;[];0.7014703540871501;[0]
325;9;23;325;[];0.7634202530368837;[0]
326;10;24;326;[];0.3872011866336338;[0]
327;10;25;327;[];0.8860405317115798;[0]
328;10;26;328;[];0.9782836188285999;[0]
329;11;24;329;[];0.0770792827689093;[0]
330;11;25;330;[];0.15868706524306075;[0]
331;11;26;331;[];0.32877692485522125;[0]
332;12;24;332;[];0.28999738885753645;[0]
333;12;25;333;[];0.948151224478706;[0]
334;12;26;334;[];0.5962438506659811;[0]
335;13;24;335;[];0.8589579225649766;[0]
336;13;25;336;[];0.06726228020371972;[0]
337;13;26;337;[];0.9950564150182943;[0]
338;14;24;338;[];0.7964989926296866;[0]
339;14;25;339;[];0.9088787417264172;[0]
340;14;26;340;[];0.7810761011021929;[0]
341;15;27;341;[];0.1258646790356892;[0]
342;15;28;342;[];0.4924361980331502;[0]
343;15;29;343;[];0.8860154659377277;[0]
344;16;27;344;[];0.8599982607156029;[0]
345;16;28;345;[];0.7936069349469743;[0]
346;16;29;346;[];0.0660590293948462;[0]
347;17;27;347;[];0.5173440988491464;[0]
348;17;28;348;[];0.5715836788285933;[0]
349;17;29;349;[];0.8382368448672655;[0]
350;18;27;350;[];0.5160064587184829;[0]
351;18;28;351;[];0.1619056068813507;[0]
352;18;29;352;[];0.18558325977442136;[0]
353;19;30;353;[];0.21912594177809752;[0]
354;19;31;354;[];0.9671950107916063;[0]
355;19;32;355;[];0.6760973419531098;[0]
356;19;33;356;[];0.8712862774835122;[0]
357;20;30;357;[];0.12478489954999183;[0]
358;20;31;358;[];0.05425906222398713;[0]
359;20;32;359;[];0.15337298457701598;[0]
360;20;33;360;[];0.7062534606542015;[0]
361;21;30;361;[];0.7117585716398591;[0]
362;21;31;362;[];0.18297659593120574;[0]
363;21;32;363;[];0.775429395729391;[0]
364;21;33;364;[];0.4446292227911226;[0]
365;22;30;365;[];0.9543547764520619;[0]
366;22;31;366;[];0.5665129253576278;[0]
367;22;32;367;[];0.32483134031976113;[0]
368;22;33;368;[];0.3401037602639554;[0]
369;23;30;369;[];0.6787130662998815;[0]
370;23;31;370;[];0.1244375978133796;[0]
371;23;32;371;[];0.8866755839773721;[0]
372;23;33;372;[];0.25508397840931996;[0]
373;24;34;373;[];0.9394633529480756;[0]
374;24;35;374;[];0.09692666434791963;[0]
375;24;36;375;[];0.10180880087463584;[0]
376;25;34;376;[];0.0020462275651060846;[0]
377;25;35;377;[];0.9896155283755972;[0]
378;25;36;378;[];0.002086938643977243;[0]
379;26;34;379;[];0.257649571075931;[0]
380;26;35;380;[];0.21086696602042299;[0]
381;26;36;381;[];0.7625314986753033;[0]
382;27;37;382;[];0.18281537656793967;[0]
383;27;38;383;[];0.9812876167522346;[0]
384;27;39;384;[];0.4606794941946182;[0]
385;27;40;385;[];0.8548041361694143;[0]
386;27;41;386;[];0.18769008641299845;[0]
387;28;37;387;[];0.2090532218853529;[0]
388;28;38;388;[];0.019186090790669574;[0]
389;28;39;389;[];0.3543896552312291;[0]
390;28;40;390;[];0.39794989544888604;[0]
391;28;41;391;[];0.9789421106161484;[0]
392;29;37;392;[];0.740553594911237;[0]
393;29;38;393;[];0.06760500874857;[0]
394;29;39;394;[];0.9252588982422643;[0]
395;29;40;395;[];0.07520534410995405;[0]
396;29;41;396;[];0.7955554938297043;[0]
397;1;19;397;[];0.4096283322151426;[0]
398;1;20;398;[];0.6048332882304761;[0]
399;1;21;399;[];0.9897119899555071;[0]
400;1;22;400;[];0.8082330758698415;[0]
401;1;23;401;[];0.3596080415415479;[0]
402;2;19;402;[];0.29572589602358024;[0]
403;2;20;403;[];0.7467406353366803;[0]
404;2;21;404;[];0.21325958503722697;[0]
405;2;22;405;[];0.27411135916407914;[0]
406;2;23;406;[];0.7397403124184179;[0]
407;3;19;407;[];0.33502632675311905;[0]
408;3;20;408;[];0.7901660115901417;[0]
409;3;21;409;[];0.48121808369338015;[0]
410;3;22;410;[];0.6586635580556377;[0]
411;3;23;411;[];0.6868505161646661;[0]
412;4;24;412;[];0.5232501283276088;[0]
413;4;25;413;[];0.28239363698119835;[0]
414;4;26;414;[];0.6989250966189271;[0]
415;5;24;415;[];0.2518130759449648;[0]
416;5;25;416;[];0.02920141282503197;[0]
417;5;26;417;[];0.31379095136275303;[0]
418;6;24;418;[];0.7659828431823861;[0]
419;6;25;419;[];0.43575997763963037;[0]
420;6;26;420;[];0.690916877454145;[0]
421;7;24;421;[];0.4211403814373378;[0]
422;7;25;422;[];0.21588887537229162;[0]
423;7;26;423;[];0.0677361514895598;[0]
424;8;24;424;[];0.7980275938467716;[0]
425;8;25;425;[];0.9585933415743679;[0]
426;8;26;426;[];0.9822954860950377;[0]
427;9;24;427;[];0.5091275807142939;[0]
428;9;25;428;[];0.9240631171099303;[0]
429;9;26;429;[];0.7280033758362237;[0]
430;10;27;430;[];0.6063356688246884;[0]
431;10;28;431;[];0.08793463683255487;[0]
432;10;29;432;[];0.8707461130585983;[0]
433;11;27;433;[];0.8771376729621632;[0]
434;11;28;434;[];0.6579852282609779;[0]
435;11;29;435;[];0.23869959600143376;[0]
436;12;27;436;[];0.27022949512759786;[0]
437;12;28;437;[];0.2961420678066593;[0]
438;12;29;438;[];0.07814281393348699;[0]
439;13;27;439;[];0.15761891889533874;[0]
440;13;28;440;[];0.036145907584768766;[0]
441;13;29;441;[];0.4783806831932602;[0]
442;14;27;442;[];0.42623205587198254;[0]
443;14;28;443;[];0.0005354486701338868;[0]
444;14;29;444;[];0.690083405704474;[0]
445;15;30;445;[];0.639414930080421;[0]
446;15;31;446;[];0.3608357318384763;[0]
447;15;32;447;[];0.2086049643714103;[0]
448;15;33;448;[];0.7303007562411754;[0]
449;16;30;449;[];0.35958152556112144;[0]
450;16;31;450;[];0.032103074388601716;[0]
451;16;32;451;[];0.9847372613303964;[0]
452;16;33;452;[];0.7976371964939182;[0]
453;17;30;453;[];0.8676279963260038;[0]
454;17;31;454;[];0.6920262330736544;[0]
455;17;32;455;[];0.7859260468664391;[0]
456;17;33;456;[];0.7885391791508045;[0]
457;18;30;457;[];0.07619151485376019;[0]
458;18;31;458;[];0.9515738247864876;[0]
459;18;32;459;[];0.5599511723305468;[0]
460;18;33;460;[];0.3481941496676211;[0]
461;19;34;461;[];0.8240112690342944;[0]
462;19;35;462;[];0.8104269715793557;[0]
463;19;36;463;[];0.8340121292653704;[0]
464;20;34;464;[];0.018796583496338837;[0]
465;20;35;465;[];0.5495153627993419;[0]
466;20;36;466;[];0.6370524646668376;[0]
467;21;34;467;[];0.09434926778253372;[0]
468;21;35;468;[];0.0944660344496755;[0]
469;21;36;469;[];0.005194485729091092;[0]
470;22;34;470;[];0.3198013977190104;[0]
471;22;35;471;[];0.6691615425362829;[0]
472;22;36;472;[];0.5422989979309489;[0]
473;23;34;473;[];0.5069592611597957;[0]
474;23;35;474;[];0.3432390474037552;[0]
475;23;36;475;[];0.1229284369138055;[0]
476;24;37;476;[];0.563297796634493;[0]
477;24;38;477;[];0.819393835527704;[0]
478;24;39;478;[];0.47625058537846954;[0]
479;24;40;479;[];0.8022480618775452;[0]
480;24;41;480;[];0.7894416269166553;[0]
481;25;37;481;[];0.8027122045642625;[0]
482;25;38;482;[];0.7800705217357227;[0]
483;25;39;483;[];0.8616240607191721;[0]
484;25;40;484;[];0.5232982435227367;[0]
485;25;41;485;[];0.505220097037349;[0]
486;26;37;486;[];0.0385710520954361;[0]
487;26;38;487;[];0.4013090550818166;[0]
488;26;39;488;[];0.2132404718988199;[0]
489;26;40;489;[];0.14689722276994144;[0]
490;26;41;490;[];0.059913909348872085;[0]
491;1;4;1;[1, 4];0.8932131505137915;[1]
492;1;4;1;[1, 4];1.0475164918490336;[1]
493;1;11;153;[1, 4, 11];0.044803812917903585;[1, 26]
494;1;11;153;[1, 4, 11];1.4520247060481455;[1, 26]
495;1;12;154;[1, 4, 12];0.8276086239538332;[1, 27]
496;1;12;154;[1, 4, 12];1.123797633327996;[1, 27]
497;1;13;155;[1, 4, 13];0.11734893487687548;[1, 28]
498;1;13;155;[1, 4, 13];1.6554968174027;[1, 28]
499;1;16;285;[1, 4, 16];0.7125881818855675;[1, 29]
500;1;16;285;[1, 4, 16];1.318101691875533;[1, 29]
501;1;15;284;[1, 4, 15];0.28937285863546025;[1, 30]
502;1;15;284;[1, 4, 15];1.4146664812926666;[1, 30]
503;1;18;287;[1, 4, 18];0.9779566903034753;[1, 31]
504;1;18;287;[1, 4, 18];1.445219323809056;[1, 31]
505;1;9;6;[1, 9];0.5827524154542101;[2]
506;1;9;6;[1, 9];1.1657539916870554;[2]
507;1;11;153;[1, 9, 11];0.8259540314505813;[2, 58]
508;1;11;153;[1, 9, 11];1.3903423072775618;[2, 58]
509;1;13;155;[1, 9, 13];0.6185074897476139;[2, 59]
510;1;13;155;[1, 9, 13];1.5829027884204583;[2, 59]
511;1;10;152;[1, 9, 10];0.7856569938353826;[2, 60]
512;1;10;152;[1, 9, 10];1.9326070177342805;[2, 60]
513;1;14;156;[1, 9, 14];0.6680206736633179;[2, 61]
514;1;14;156;[1, 9, 14];1.4098539670700525;[2, 61]
515;1;12;154;[1, 9, 12];0.5951138463073335;[2, 62]
516;1;12;154;[1, 9, 12];1.9579266588570907;[2, 62]
517;1;18;287;[1, 9, 18];0.7308431730926961;[2, 63]
518;1;18;287;[1, 9, 18];1.6297653430555066;[2, 63]
519;1;16;285;[1, 9, 16];0.44734507564663506;[2, 64]
520;1;16;285;[1, 9, 16];1.6477878446116592;[2, 64]
521;1;7;4;[1, 7];0.4015629228629469;[3]
522;1;7;4;[1, 7];1.6378554888723376;[3]
523;1;13;155;[1, 7, 13];0.38986111432883264;[3, 45]
524;1;13;155;[1, 7, 13];1.8060750932006566;[3, 45]
525;1;10;152;[1, 7, 10];0.10218892189659035;[3, 46]
526;1;10;152;[1, 7, 10];1.5584442967359364;[3, 46]
527;1;11;153;[1, 7, 11];0.8923637921158216;[3, 47]
528;1;11;153;[1, 7, 11];1.7524755110836063;[3, 47]
529;1;12;154;[1, 7, 12];0.44424877921760286;[3, 48]
530;1;12;154;[1, 7, 12];1.2606850412084691;[3, 48]
531;1;15;284;[1, 7, 15];0.48806087288119193;[3, 49]
532;1;15;284;[1, 7, 15];1.7941870347977882;[3, 49]
533;1;18;287;[1, 7, 18];0.6977026166133966;[3, 50]
534;1;18;287;[1, 7, 18];1.3705771520707306;[3, 50]
535;1;5;2;[1, 5];0.16725656272036749;[4]
536;1;5;2;[1, 5];1.5622820944602478;[4]
537;1;11;153;[1, 5, 11];0.2527125149072966;[4, 32]
538;1;11;153;[1, 5, 11];1.657981037789488;[4, 32]
539;1;12;154;[1, 5, 12];0.21741902388022538;[4, 33]
540;1;12;154;[1, 5, 12];1.3358118194222104;[4, 33]
541;1;14;156;[1, 5, 14];0.29244423031769373;[4, 34]
542;1;14;156;[1, 5, 14];1.66965371304161;[4, 34]
543;1;10;152;[1, 5, 10];0.12401126955195818;[4, 35]
544;1;10;152;[1, 5, 10];1.939239641787733;[4, 35]
545;1;15;284;[1, 5, 15];0.7124405346464608;[4, 36]
546;1;15;284;[1, 5, 15];1.9093256513602146;[4, 36]
547;1;16;285;[1, 5, 16];0.5701099742361793;[4, 37]
548;1;16;285;[1, 5, 16];1.8063509925734662;[4, 37]
549;1;18;287;[1, 5, 18];0.9157639847587928;[4, 38]
550;1;18;287;[1, 5, 18];1.1547582463149995;[4, 38]
551;1;17;286;[1, 5, 17];0.019873807840789626;[4, 39]
552;1;17;286;[1, 5, 17];1.372687495166405;[4, 39]
553;1;6;3;[1, 6];0.10558840051888763;[5]
554;1;6;3;[1, 6];1.4561762247497565;[5]
555;1;10;152;[1, 6, 10];0.4303230557972708;[5, 40]
556;1;10;152;[1, 6, 10];1.7150931640222928;[5, 40]
557;1;13;155;[1, 6, 13];0.39547520971247563;[5, 41]
558;1;13;155;[1, 6, 13];1.362444412975512;[5, 41]
559;1;11;153;[1, 6, 11];0.9385971956583437;[5, 42]
560;1;11;153;[1, 6, 11];1.5264798384780336;[5, 42]
561;1;15;284;[1, 6, 15];0.5022337978665674;[5, 43]
562;1;15;284;[1, 6, 15];1.9351426112542804;[5, 43]
563;1;18;287;[1, 6, 18];0.41403517483139507;[5, 44]
564;1;18;287;[1, 6, 18];1.3811665414176588;[5, 44]
565;1;11;153;[1, 11];0.0916079557686591;[6]
566;1;11;153;[1, 11];1.1497498443602034;[6]
567;1;16;285;[1, 11, 16];0.8274543811540822;[6, 73]
568;1;16;285;[1, 11, 16];1.9522259607706693;[6, 73]
569;1;15;284;[1, 11, 15];0.4690597577545341;[6, 74]
570;1;15;284;[1, 11, 15];1.9077110034370794;[6, 74]
571;1;17;286;[1, 11, 17];0.8759404529439183;[6, 75]
572;1;17;286;[1, 11, 17];1.5378447362672236;[6, 75]
573;1;23;401;[1, 11, 23];0.6835183272067016;[6, 76]
574;1;23;401;[1, 11, 23];1.913375925173142;[6, 76]
